burst_id,min_lag,duration_seconds,cluster,predicted_prob_250d_gt20,target_gt20_250d
2021-05-26_2021-05-26 09:44:47-04:00,7.010578703703704,1.0,3.0,3.4159153348718265e-73,0
2021-05-26_2021-05-26 10:05:07-04:00,6.996458333333333,15.0,1.0,3.5600389905351e-73,0
2021-05-26_2021-05-26 10:21:34-04:00,6.985034722222222,8.0,3.0,1.503303573947867e-73,0
2021-05-26_2021-05-26 10:21:50-04:00,6.984849537037037,19.0,3.0,2.1607922181484168e-73,0
2021-05-26_2021-05-26 10:22:12-04:00,6.984594907407407,8.0,3.0,1.831514574722309e-73,0
2021-05-26_2021-05-26 10:24:06-04:00,6.983275462962963,353.0,4.0,9.98081078137531e-75,0
2021-05-27_2021-05-27 08:11:21-04:00,6.075462962962963,0.0,2.0,2.952346902373054e-75,0
2021-05-27_2021-05-27 09:59:02-04:00,6.000682870370371,0.0,3.0,1.2238965642264812e-74,0
2021-05-27_2021-05-27 09:59:06-04:00,6.000636574074074,47.0,1.0,1.079018166723732e-74,0
2021-05-27_2021-05-27 10:00:02-04:00,5.999988425925926,35.0,3.0,4.651142725787149e-75,0
2021-05-27_2021-05-27 10:00:40-04:00,5.999548611111111,0.0,3.0,1.1383440340826812e-74,0
2021-05-27_2021-05-27 10:00:47-04:00,5.999467592592593,2.0,3.0,1.141337232802261e-74,0
2021-05-27_2021-05-27 10:01:38-04:00,5.998877314814815,2.0,3.0,1.1969913217668632e-74,0
2021-05-27_2021-05-27 10:01:42-04:00,5.998831018518518,1.0,3.0,1.2061663562100288e-74,0
2021-05-27_2021-05-27 10:01:59-04:00,5.998634259259259,30.0,3.0,4.366201705423836e-75,0
2021-05-27_2021-05-27 10:04:46-04:00,5.996701388888889,1513.0,4.0,9.08278195794732e-77,0
2021-05-28_2021-05-28 08:00:00-04:00,5.083344907407407,3.0,3.0,3.160832473898329e-82,0
2021-05-28_2021-05-28 09:09:32-04:00,5.035057870370371,1.0,0.0,1.6271335254309444e-82,0
2021-05-28_2021-05-28 09:09:38-04:00,5.034988425925926,4.0,2.0,8.583624705251993e-82,0
2021-05-28_2021-05-28 09:09:45-04:00,5.034907407407408,0.0,0.0,1.4764778651666733e-82,0
2021-05-28_2021-05-28 09:09:47-04:00,5.034884259259259,2.0,0.0,1.4786024752272847e-82,0
2021-05-28_2021-05-28 09:09:54-04:00,5.03480324074074,0.0,0.0,1.7061385479989713e-82,0
2021-05-28_2021-05-28 09:09:57-04:00,5.034768518518519,2.0,0.0,1.7085946987330364e-82,0
2021-05-28_2021-05-28 09:10:39-04:00,5.034282407407408,0.0,0.0,1.706186423649929e-82,0
2021-05-28_2021-05-28 09:10:44-04:00,5.034224537037037,1.0,0.0,1.4775136456865003e-82,0
2021-05-28_2021-05-28 09:10:47-04:00,5.034189814814815,8.0,3.0,8.78549185847912e-82,0
2021-05-28_2021-05-28 09:10:57-04:00,5.034074074074074,95.0,3.0,4.918469764108297e-82,0
2021-05-28_2021-05-28 09:12:38-04:00,5.032905092592593,1.0,2.0,7.179569534509548e-82,0
2021-05-28_2021-05-28 09:12:42-04:00,5.0328587962962965,1.0,5.0,2.885462835805855e-82,0
2021-05-28_2021-05-28 09:12:46-04:00,5.0328125,3.0,3.0,8.408809415750162e-82,0
2021-05-28_2021-05-28 09:12:51-04:00,5.03275462962963,3.0,0.0,1.2105264165284479e-82,0
2021-05-28_2021-05-28 09:12:56-04:00,5.03269675925926,0.0,2.0,7.774255720686696e-82,0
2021-05-28_2021-05-28 09:13:01-04:00,5.032638888888889,3.0,0.0,1.4796049169673097e-82,0
2021-05-28_2021-05-28 09:13:06-04:00,5.032581018518519,8.0,3.0,8.435535599584708e-82,0
2021-05-28_2021-05-28 09:13:16-04:00,5.032465277777778,32.0,3.0,1.9428387389262344e-82,0
2021-05-28_2021-05-28 09:13:50-04:00,5.032071759259259,375.0,1.0,8.958676948242272e-82,0
2021-05-28_2021-05-28 09:20:07-04:00,5.027708333333333,477.0,1.0,4.461311054471282e-82,0
2021-05-28_2021-05-28 09:28:21-04:00,5.0219907407407405,71.0,3.0,2.9161006116859e-82,0
2021-05-28_2021-05-28 09:29:35-04:00,5.021134259259259,42.0,1.0,6.550366003335716e-82,0
2021-05-28_2021-05-28 09:30:19-04:00,5.020625,0.0,3.0,3.156224591018286e-82,0
2021-05-28_2021-05-28 09:30:21-04:00,5.020601851851852,1.0,3.0,6.009544745978842e-82,0
2021-05-28_2021-05-28 09:30:24-04:00,5.0205671296296295,0.0,3.0,3.7963350700438676e-82,0
2021-05-28_2021-05-28 09:30:26-04:00,5.020543981481482,1.0,3.0,4.1895833068490175e-82,0
2021-05-28_2021-05-28 09:30:31-04:00,5.020486111111111,0.0,3.0,4.185009735477115e-82,0
2021-05-28_2021-05-28 09:30:34-04:00,5.020451388888889,0.0,3.0,3.6775669391194106e-82,0
2021-05-28_2021-05-28 09:30:55-04:00,5.020208333333334,0.0,3.0,4.183269482011214e-82,0
2021-05-28_2021-05-28 09:31:10-04:00,5.020034722222222,598.0,4.0,1.7269083379131036e-83,0
2021-05-28_2021-05-28 09:41:11-04:00,5.013078703703704,3.0,3.0,9.376579505560769e-82,0
2021-05-28_2021-05-28 09:41:26-04:00,5.012905092592592,50.0,1.0,4.985816516403876e-82,0
2021-05-28_2021-05-28 09:43:10-04:00,5.011701388888889,31.0,3.0,8.94455449098683e-83,0
2021-05-28_2021-05-28 09:44:51-04:00,5.010532407407408,3.0,3.0,7.988434473778131e-82,0
2021-05-28_2021-05-28 09:44:57-04:00,5.010462962962963,49.0,1.0,1.1319657975025578e-81,0
2021-05-28_2021-05-28 09:46:27-04:00,5.0094212962962965,24.0,3.0,7.138981325355856e-82,0
2021-05-28_2021-05-28 09:46:59-04:00,5.0090509259259255,6.0,3.0,1.0689177184560736e-81,0
2021-05-28_2021-05-28 09:50:34-04:00,5.0065625,143.0,1.0,2.334029761423497e-82,0
2021-05-28_2021-05-28 09:53:08-04:00,5.0047800925925925,0.0,3.0,1.0003009228942652e-81,0
2021-05-28_2021-05-28 09:55:48-04:00,5.002928240740741,26.0,3.0,7.205711527879108e-82,0
2021-05-28_2021-05-28 10:03:00-04:00,4.997928240740741,39.0,3.0,7.224465776190111e-82,0
2021-05-28_2021-05-28 10:03:41-04:00,4.997453703703704,0.0,3.0,1.3404994139684001e-81,0
2021-05-28_2021-05-28 10:03:54-04:00,4.997303240740741,5.0,3.0,1.0346297331996741e-81,0
2021-05-28_2021-05-28 10:05:07-04:00,4.996458333333333,31.0,3.0,2.1671232160726996e-82,0
2021-06-01_2021-06-01 09:21:32-04:00,1.026724537037037,0.0,0.0,8.810930669738175e-74,0
2021-06-01_2021-06-01 09:21:36-04:00,1.0266782407407409,2.0,0.0,8.823145125117745e-74,0
2021-06-01_2021-06-01 09:21:40-04:00,1.0266319444444445,0.0,5.0,1.8643184720136624e-73,0
2021-06-01_2021-06-01 09:21:48-04:00,1.0265393518518515,0.0,2.0,4.638806674487496e-73,0
2021-06-01_2021-06-01 09:21:55-04:00,1.0264583333333333,7.0,3.0,6.197972553641231e-73,0
2021-06-01_2021-06-01 09:22:05-04:00,1.0263425925925926,22.0,3.0,6.259423071600072e-73,0
2021-06-01_2021-06-01 09:22:38-04:00,1.0259606481481482,2.0,2.0,3.651247030201732e-73,0
2021-06-01_2021-06-01 10:06:38-04:00,0.9954050925925926,3.0,3.0,6.729756163697301e-73,0
2021-06-01_2021-06-01 10:07:26-04:00,0.994849537037037,746.0,4.0,5.036151014631218e-75,0
2021-06-01_2021-06-01 10:27:17-04:00,0.9810648148148148,6.0,3.0,5.852633668365553e-73,0
2021-06-01_2021-06-01 10:27:27-04:00,0.980949074074074,0.0,3.0,8.877044391700332e-73,0
2021-06-01_2021-06-01 10:27:29-04:00,0.980925925925926,2.0,3.0,8.891968615700907e-73,0
2021-06-01_2021-06-01 10:29:13-04:00,0.9797222222222224,0.0,3.0,9.167374658545769e-73,0
2021-06-01_2021-06-01 10:29:15-04:00,0.979699074074074,0.0,3.0,8.876207895602876e-73,0
2021-06-01_2021-06-01 10:29:17-04:00,0.979675925925926,5.0,3.0,7.924714778183447e-73,0
2021-06-02_2021-06-02 08:00:01-04:00,0.0833333333333333,2.0,2.0,2.2421958746166332e-79,0
2021-06-02_2021-06-02 09:02:36-04:00,0.0398726851851851,0.0,3.0,5.758551097426123e-79,0
2021-06-02_2021-06-02 09:02:43-04:00,0.0397916666666666,0.0,2.0,4.3654322209552105e-79,0
2021-06-02_2021-06-02 09:02:56-04:00,0.0396412037037037,5.0,3.0,5.779343498848461e-79,0
2021-06-02_2021-06-02 09:03:13-04:00,0.0394444444444444,1.0,2.0,4.368180389965607e-79,0
2021-06-02_2021-06-02 09:03:17-04:00,0.0393981481481481,0.0,3.0,6.19020584825249e-79,0
2021-06-02_2021-06-02 09:06:51-04:00,0.0369212962962963,8.0,3.0,4.335617193307392e-79,0
2021-06-02_2021-06-02 09:07:03-04:00,0.0367824074074074,147.0,3.0,3.210160855959191e-79,0
2021-06-02_2021-06-02 09:09:32-04:00,0.0350578703703703,1.0,5.0,1.714097621736907e-79,0
2021-06-02_2021-06-02 09:09:35-04:00,0.0350231481481481,2.0,3.0,5.721286764040189e-79,0
2021-06-02_2021-06-02 09:09:43-04:00,0.0349305555555555,1.0,0.0,8.299898990903946e-80,0
2021-06-02_2021-06-02 09:09:46-04:00,0.0348958333333333,2.0,0.0,8.438505366060252e-80,0
2021-06-02_2021-06-02 09:09:58-04:00,0.0347569444444444,2.0,0.0,8.575622889078866e-80,0
2021-06-02_2021-06-02 09:14:40-04:00,0.0314930555555555,0.0,2.0,4.195086124498333e-79,0
2021-06-02_2021-06-02 09:14:50-04:00,0.0313773148148148,0.0,0.0,7.968258834357112e-80,0
2021-06-02_2021-06-02 09:15:02-04:00,0.0312384259259259,0.0,0.0,7.968318459316235e-80,0
2021-06-02_2021-06-02 09:15:23-04:00,0.0309953703703703,0.0,5.0,1.6860425164608775e-79,0
2021-06-02_2021-06-02 09:15:42-04:00,0.0307754629629629,0.0,5.0,1.686062492366846e-79,0
2021-06-02_2021-06-02 09:41:24-04:00,0.0129282407407407,47.0,1.0,2.3997509815972412e-79,0
2021-06-02_2021-06-02 09:42:13-04:00,0.0123611111111111,0.0,3.0,5.956768795953136e-79,0
2021-06-02_2021-06-02 09:42:17-04:00,0.0123148148148148,0.0,3.0,6.104442122157198e-79,0
2021-06-02_2021-06-02 09:42:19-04:00,0.0122916666666666,4.0,3.0,5.1391065250002473e-79,0
2021-06-02_2021-06-02 09:42:25-04:00,0.0122222222222222,1.0,3.0,5.59189582074862e-79,0
2021-06-02_2021-06-02 09:42:28-04:00,0.0121875,25.0,3.0,3.5843037258915094e-79,0
2021-06-02_2021-06-02 09:43:11-04:00,0.0116898148148148,2.0,3.0,5.3776197782283776e-79,0
2021-06-02_2021-06-02 09:43:15-04:00,0.0116435185185185,0.0,3.0,5.962244215132813e-79,0
2021-06-02_2021-06-02 09:43:33-04:00,0.0114351851851851,0.0,3.0,6.004255255796188e-79,0
2021-06-02_2021-06-02 09:43:35-04:00,0.011412037037037,3.0,3.0,6.123345430758321e-79,0
2021-06-02_2021-06-02 09:43:40-04:00,0.0113541666666666,0.0,3.0,6.102785566054685e-79,0
2021-06-02_2021-06-02 09:43:52-04:00,0.0112152777777777,0.0,5.0,1.8736737578343038e-79,0
2021-06-02_2021-06-02 09:43:54-04:00,0.0111921296296296,1.0,3.0,6.159438844295431e-79,0
2021-06-02_2021-06-02 09:44:18-04:00,0.0109143518518518,70.0,1.0,1.9624199324484523e-79,0
2021-06-02_2021-06-02 09:45:31-04:00,0.0100694444444444,0.0,3.0,5.957322805548179e-79,0
2021-06-02_2021-06-02 09:46:51-04:00,0.0091435185185185,0.0,3.0,5.54561018593378e-79,0
2021-06-02_2021-06-02 09:46:54-04:00,0.0091087962962962,2.0,3.0,5.690818040332134e-79,0
2021-06-02_2021-06-02 09:48:02-04:00,0.0083217592592592,481.0,4.0,3.8379539018359785e-80,0
2021-06-02_2021-06-02 09:56:09-04:00,0.0026851851851851,3.0,3.0,5.561305060692095e-79,0
2021-06-02_2021-06-02 09:56:14-04:00,0.0026273148148148,67.0,3.0,2.8789296593500376e-79,0
2021-06-02_2021-06-02 09:57:23-04:00,0.0018287037037037,2.0,3.0,5.0861618007503545e-79,0
2021-06-02_2021-06-02 09:57:27-04:00,0.0017824074074074,12.0,3.0,5.1361035053861316e-79,0
2021-06-02_2021-06-02 09:57:48-04:00,0.0015393518518518,50.0,3.0,2.6382806298815522e-79,0
2021-06-02_2021-06-02 09:58:40-04:00,0.0009375,25.0,3.0,3.8050754139295943e-79,0
2021-06-02_2021-06-02 09:59:18-04:00,0.0004976851851851,0.0,0.0,7.983676159798913e-80,0
2021-06-02_2021-06-02 09:59:20-04:00,0.000474537037037,2.0,3.0,5.55647691033797e-79,0
2021-06-02_2021-06-02 09:59:24-04:00,0.0004282407407407,3.0,3.0,5.69235701268395e-79,0
2021-06-02_2021-06-02 09:59:29-04:00,0.0003703703703703,1.0,3.0,5.919411199202138e-79,0
2021-06-02_2021-06-02 09:59:40-04:00,0.0002430555555555,182.0,1.0,2.1452502369439418e-79,0
2021-06-02_2021-06-02 10:02:46-04:00,0.0605787037037037,3.0,3.0,5.143194062004911e-79,0
2021-06-02_2021-06-02 10:02:51-04:00,0.0605208333333333,0.0,3.0,4.939147479679493e-79,0
2021-06-02_2021-06-02 10:02:54-04:00,0.0604861111111111,0.0,3.0,4.979238731846219e-79,0
2021-06-02_2021-06-02 10:03:42-04:00,0.0599305555555555,1.0,0.0,8.35801294516727e-80,0
2021-06-02_2021-06-02 10:03:45-04:00,0.0598958333333333,0.0,3.0,5.799960533430835e-79,0
2021-06-03_2021-06-03 08:00:01-04:00,0.0420138888888888,6140.0,4.0,1.3518833905163187e-88,0
2021-06-03_2021-06-03 09:42:23-04:00,0.0122337962962962,0.0,3.0,4.0391477383959235e-82,0
2021-06-03_2021-06-03 09:43:18-04:00,0.0115972222222222,2.0,3.0,4.79262662064014e-82,0
2021-06-03_2021-06-03 09:43:22-04:00,0.0115509259259259,1.0,3.0,9.029129823235177e-82,0
2021-06-03_2021-06-03 10:04:56-04:00,0.059074074074074,2.0,3.0,9.09348434812849e-82,0
2021-06-03_2021-06-03 10:09:01-04:00,0.0562384259259259,47.0,1.0,6.287144454010571e-82,0
2021-06-03_2021-06-03 10:09:57-04:00,0.0555902777777777,4.0,3.0,9.847383864778653e-82,0
2021-06-03_2021-06-03 10:11:02-04:00,0.0548379629629629,1.0,3.0,9.40381326836686e-82,0
2021-06-03_2021-06-03 10:11:05-04:00,0.0548032407407407,2.0,3.0,9.214968336287524e-82,0
2021-06-03_2021-06-03 10:12:31-04:00,0.0538078703703703,1.0,3.0,9.206365389876306e-82,0
2021-06-03_2021-06-03 10:29:46-04:00,0.0418287037037037,0.0,3.0,4.42534887776398e-83,0
2021-06-03_2021-06-03 10:29:52-04:00,0.0417592592592592,0.0,3.0,4.425603792599635e-83,0
2021-06-03_2021-06-03 10:29:56-04:00,0.0417129629629629,0.0,3.0,4.4612890799849314e-83,0
2021-06-04_2021-06-04 08:54:08-04:00,0.0387962962962962,48.0,0.0,6.63613040344919e-82,0
2021-06-04_2021-06-04 08:55:15-04:00,0.0380208333333333,19.0,2.0,5.169203258879761e-81,0
2021-06-04_2021-06-04 09:05:54-04:00,0.030625,6.0,0.0,1.1816107833909374e-81,0
2021-06-04_2021-06-04 09:06:14-04:00,0.0303935185185185,5.0,2.0,5.086307935143457e-81,0
2021-06-04_2021-06-04 09:06:23-04:00,0.0302893518518518,1.0,5.0,2.039422007992383e-81,0
2021-06-04_2021-06-04 09:06:53-04:00,0.0299421296296296,0.0,5.0,2.0378858853405877e-81,0
2021-06-04_2021-06-04 09:07:00-04:00,0.0298611111111111,0.0,3.0,6.68960407192173e-81,0
2021-06-04_2021-06-04 09:07:20-04:00,0.0296296296296296,0.0,0.0,9.631435508974064e-82,0
2021-06-04_2021-06-04 09:07:40-04:00,0.0293981481481481,3.0,2.0,2.294600917083642e-81,0
2021-06-04_2021-06-04 09:07:48-04:00,0.0293055555555555,188.0,3.0,1.1341354019881077e-81,0
2021-06-04_2021-06-04 09:11:00-04:00,0.0270833333333333,33.0,3.0,5.590434626339858e-81,0
2021-06-04_2021-06-04 09:30:40-04:00,0.0134259259259259,0.0,3.0,9.234614342178976e-81,0
2021-06-04_2021-06-04 09:30:43-04:00,0.0133912037037037,0.0,3.0,6.537259091429059e-81,0
2021-06-04_2021-06-04 09:30:45-04:00,0.0133680555555555,6.0,3.0,9.29453369413122e-81,0
2021-06-04_2021-06-04 09:31:12-04:00,0.0130555555555555,227.0,1.0,2.0569392493211128e-82,0
2021-06-04_2021-06-04 09:35:01-04:00,0.0104050925925925,31.0,3.0,2.1353967419473806e-81,0
2021-06-04_2021-06-04 09:36:01-04:00,0.0097106481481481,9.0,3.0,4.521206476312658e-81,0
2021-06-04_2021-06-04 09:36:13-04:00,0.0095717592592592,0.0,3.0,5.05800427619848e-81,0
2021-06-04_2021-06-04 09:36:15-04:00,0.0095486111111111,0.0,3.0,5.061255191813104e-81,0
2021-06-04_2021-06-04 09:36:17-04:00,0.0095254629629629,2.0,3.0,6.710540154293517e-81,0
2021-06-04_2021-06-04 09:36:23-04:00,0.0094560185185185,0.0,3.0,9.235097343425166e-81,0
2021-06-04_2021-06-04 09:36:26-04:00,0.0094212962962962,0.0,3.0,8.522652388461002e-81,0
2021-06-04_2021-06-04 09:36:31-04:00,0.0093634259259259,0.0,3.0,6.69843867196219e-81,0
2021-06-04_2021-06-04 09:36:33-04:00,0.0093402777777777,0.0,0.0,9.642488813046769e-82,0
2021-06-04_2021-06-04 09:37:32-04:00,0.0086574074074074,6.0,3.0,4.543446128344594e-81,0
2021-06-04_2021-06-04 09:37:41-04:00,0.0085532407407407,0.0,0.0,1.0796081437777285e-81,0
2021-06-04_2021-06-04 09:37:43-04:00,0.0085300925925925,5.0,3.0,6.779590159942491e-81,0
2021-06-04_2021-06-04 09:37:50-04:00,0.008449074074074,774.0,4.0,7.447255980468361e-82,0
2021-06-04_2021-06-04 09:51:10-04:00,0.0269791666666666,2.0,3.0,5.53030026153389e-81,0
2021-06-04_2021-06-04 09:51:15-04:00,0.0269212962962962,3.0,3.0,6.762059717611515e-81,0
2021-06-04_2021-06-04 09:51:20-04:00,0.0268634259259259,22.0,3.0,5.398761872814995e-81,0
2021-06-04_2021-06-04 09:51:44-04:00,0.0265856481481481,0.0,0.0,1.0683618846322062e-81,0
2021-06-04_2021-06-04 09:51:46-04:00,0.0265625,1.0,3.0,7.373360262786263e-81,0
2021-06-04_2021-06-04 09:51:49-04:00,0.0265277777777777,24.0,3.0,5.36541055719292e-81,0
2021-06-04_2021-06-04 09:52:16-04:00,0.0262152777777777,10.0,3.0,5.745637849385194e-81,0
2021-06-04_2021-06-04 09:52:41-04:00,0.0259259259259259,16.0,3.0,3.2885459110193896e-81,0
2021-06-04_2021-06-04 09:52:59-04:00,0.0257175925925925,0.0,5.0,2.5727317118614353e-81,0
2021-06-04_2021-06-04 09:53:02-04:00,0.0256828703703703,0.0,0.0,1.0190385832248755e-81,0
2021-06-04_2021-06-04 09:53:04-04:00,0.0256597222222222,0.0,5.0,2.3024885133875755e-81,0
2021-06-07_2021-06-07 09:50:13-04:00,0.0486342592592592,0.0,3.0,2.805346449556816e-82,0
2021-06-07_2021-06-07 09:50:15-04:00,0.0486111111111111,169.0,1.0,5.6329906418577906e-83,0
2021-06-07_2021-06-07 09:53:07-04:00,0.0466203703703703,15.0,3.0,1.8307876600719195e-82,0
2021-06-07_2021-06-07 09:53:24-04:00,0.0464236111111111,3.0,3.0,2.2030488345047946e-82,0
2021-06-07_2021-06-07 09:53:29-04:00,0.0463657407407407,422.0,4.0,3.1780273112859314e-83,0
2021-06-07_2021-06-07 10:00:38-04:00,0.0414004629629629,16.0,3.0,8.206595487922378e-83,0
2021-06-07_2021-06-07 10:00:56-04:00,0.0411921296296296,0.0,3.0,2.3628108210893696e-82,0
2021-06-07_2021-06-07 10:01:08-04:00,0.0410532407407407,0.0,3.0,2.761120367906272e-82,0
2021-06-07_2021-06-07 10:01:24-04:00,0.0408680555555555,3.0,3.0,1.8090962665481868e-82,0
2021-06-07_2021-06-07 10:01:50-04:00,0.0405671296296296,0.0,3.0,2.3321580376525868e-82,0
2021-06-07_2021-06-07 10:04:24-04:00,0.0387847222222222,52.0,3.0,1.6707256551951017e-82,0
2021-06-07_2021-06-07 10:05:21-04:00,0.038125,2.0,3.0,2.491974519625816e-82,0
2021-06-07_2021-06-07 10:05:26-04:00,0.0380671296296296,6.0,3.0,2.1286516611288075e-82,0
2021-06-07_2021-06-07 10:05:34-04:00,0.037974537037037,77.0,3.0,8.094870172380729e-83,0
2021-06-07_2021-06-07 10:06:53-04:00,0.0370601851851851,6.0,3.0,2.215482638114808e-82,0
2021-06-07_2021-06-07 10:07:10-04:00,0.0368634259259259,114.0,3.0,9.966036380945949e-83,0
2021-06-07_2021-06-07 10:09:06-04:00,0.0355208333333333,0.0,3.0,2.8025914813425256e-82,0
2021-06-07_2021-06-07 10:09:10-04:00,0.035474537037037,16.0,3.0,1.1494443244881248e-82,0
2021-06-07_2021-06-07 10:09:41-04:00,0.0351157407407407,3.0,3.0,1.8235567498220522e-82,0
2021-06-07_2021-06-07 10:09:46-04:00,0.0350578703703703,0.0,0.0,3.7280046968300334e-83,0
2021-06-07_2021-06-07 10:09:48-04:00,0.0350347222222222,8.0,3.0,1.935715481596149e-82,0
2021-06-07_2021-06-07 10:10:39-04:00,0.0344444444444444,0.0,2.0,2.1795280760573879e-82,0
2021-06-07_2021-06-07 10:10:44-04:00,0.034386574074074,1.0,3.0,2.4894796178155954e-82,0
2021-06-07_2021-06-07 10:10:48-04:00,0.0343402777777777,2.0,0.0,3.67384046793967e-83,0
2021-06-07_2021-06-07 10:10:52-04:00,0.0342939814814814,1.0,3.0,2.4903624824261726e-82,0
2021-06-08_2021-06-08 09:51:59-04:00,0.0270023148148148,64.0,4.0,8.328490204285917e-108,0
2021-06-08_2021-06-08 09:53:06-04:00,0.0262268518518518,4.0,3.0,5.988570093767136e-106,0
2021-06-08_2021-06-08 09:53:31-04:00,0.0259375,115.0,4.0,9.022601352740744e-108,0
2021-06-08_2021-06-08 09:55:50-04:00,0.0243287037037037,3.0,3.0,1.0235710915392007e-105,0
2021-06-08_2021-06-08 09:56:01-04:00,0.0242013888888888,76.0,4.0,1.1304264257228738e-106,0
2021-06-08_2021-06-08 09:57:23-04:00,0.0232523148148148,0.0,3.0,1.7562599599674486e-105,0
2021-06-08_2021-06-08 09:58:05-04:00,0.0227662037037037,19.0,1.0,1.4979090072254178e-106,0
2021-06-08_2021-06-08 09:58:34-04:00,0.0224305555555555,2.0,3.0,1.7784924490501553e-105,0
2021-06-08_2021-06-08 09:58:45-04:00,0.0223032407407407,10.0,3.0,9.840818601203461e-106,0
2021-06-08_2021-06-08 09:59:04-04:00,0.0220833333333333,3.0,3.0,1.3919627199013075e-105,0
2021-06-08_2021-06-08 09:59:36-04:00,0.0217129629629629,2.0,3.0,1.7768847095804523e-105,0
2021-06-08_2021-06-08 10:00:25-04:00,0.0211458333333333,1.0,3.0,1.7603259873903026e-105,0
2021-06-08_2021-06-08 10:00:34-04:00,0.0210416666666666,0.0,3.0,1.439515381924929e-105,0
2021-06-08_2021-06-08 10:01:45-04:00,0.0202199074074074,14.0,1.0,7.556346383777165e-106,0
2021-06-08_2021-06-08 10:02:01-04:00,0.0200347222222222,1.0,3.0,1.80499915719962e-105,0
2021-06-08_2021-06-08 10:02:04-04:00,0.02,5.0,3.0,9.793590247239296e-106,0
2021-06-08_2021-06-08 10:06:14-04:00,0.0171064814814814,11.0,3.0,8.202944773177507e-106,0
2021-06-08_2021-06-08 10:11:58-04:00,0.013125,23.0,1.0,4.228520695185842e-106,0
2021-06-08_2021-06-08 10:12:26-04:00,0.0128009259259259,0.0,3.0,1.757343800499619e-105,0
2021-06-08_2021-06-08 10:14:50-04:00,0.0111342592592592,49.0,1.0,8.252038305308924e-106,0
2021-06-08_2021-06-08 10:16:02-04:00,0.0103009259259259,54.0,1.0,1.0920050923924684e-106,0
2021-06-08_2021-06-08 10:19:34-04:00,0.0078472222222222,5.0,3.0,1.8113341885911215e-105,0
2021-06-08_2021-06-08 10:19:53-04:00,0.0076273148148148,7.0,3.0,1.3600317813401996e-105,0
2021-06-08_2021-06-08 10:20:02-04:00,0.0075231481481481,1.0,3.0,1.7724741230737523e-105,0
2021-06-08_2021-06-08 10:23:46-04:00,0.0049305555555555,30.0,1.0,1.2873357969903432e-105,0
2021-06-08_2021-06-08 10:26:57-04:00,0.0027199074074074,182.0,4.0,4.689627535150038e-110,0
2021-06-09_2021-06-09 08:00:00-04:00,2.3148148148148147e-05,105.0,2.0,9.178094939411148e-98,0
2021-06-09_2021-06-09 08:02:11-04:00,0.0818287037037037,11.0,2.0,3.4629389967685416e-96,0
2021-06-09_2021-06-09 08:02:56-04:00,0.0813078703703703,244.0,3.0,3.0075322714347406e-96,0
2021-06-09_2021-06-09 08:07:23-04:00,0.0782175925925925,259.0,3.0,5.320291374145383e-96,0
2021-06-09_2021-06-09 08:12:32-04:00,0.0746412037037037,0.0,5.0,1.8314768317488309e-96,0
2021-06-09_2021-06-09 08:16:34-04:00,0.0718402777777777,355.0,3.0,3.5151315388585534e-96,0
2021-06-09_2021-06-09 08:23:43-04:00,0.066875,0.0,2.0,5.142430364215111e-96,0
2021-06-09_2021-06-09 08:27:52-04:00,0.0639930555555555,3155.0,1.0,1.7713175086890199e-96,0
2021-06-09_2021-06-09 09:20:31-04:00,0.0274305555555555,15.0,3.0,3.7900204650261186e-96,0
2021-06-09_2021-06-09 09:20:51-04:00,0.027199074074074,14.0,3.0,3.0744895749999612e-96,0
2021-06-09_2021-06-09 09:21:08-04:00,0.0270023148148148,0.0,0.0,9.78861407640409e-97,0
2021-06-09_2021-06-09 09:21:21-04:00,0.0268518518518518,1.0,5.0,2.072906126149287e-96,0
2021-06-09_2021-06-09 09:21:24-04:00,0.0268171296296296,10.0,3.0,4.58080510765148e-96,0
2021-06-09_2021-06-09 09:21:39-04:00,0.0266435185185185,0.0,5.0,1.934587451319789e-96,0
2021-06-09_2021-06-09 09:21:41-04:00,0.0266203703703703,3.0,2.0,4.822977850149821e-96,0
2021-06-09_2021-06-09 09:21:49-04:00,0.0265277777777777,6.0,3.0,5.2155758364147485e-96,0
2021-06-09_2021-06-09 09:22:02-04:00,0.0263773148148148,0.0,0.0,7.480483274585722e-97,0
2021-06-09_2021-06-09 09:22:06-04:00,0.0263310185185185,12.0,0.0,7.012495806082613e-97,0
2021-06-09_2021-06-09 09:22:21-04:00,0.0261574074074074,0.0,2.0,4.478194801961952e-96,0
2021-06-09_2021-06-09 09:22:28-04:00,0.0260763888888888,20.0,3.0,5.6353408573556705e-96,0
2021-06-09_2021-06-09 09:23:00-04:00,0.0257060185185185,9.0,2.0,4.39676821825626e-96,0
2021-06-09_2021-06-09 09:23:11-04:00,0.0255787037037037,479.0,1.0,1.409186928085715e-96,0
2021-06-09_2021-06-09 09:31:22-04:00,0.0198958333333333,0.0,3.0,4.557561580672496e-96,0
2021-06-09_2021-06-09 10:02:53-04:00,0.0396875,3.0,3.0,4.756572169039377e-96,0
2021-06-09_2021-06-09 10:02:58-04:00,0.0396296296296296,26.0,3.0,3.6260812853484054e-96,0
2021-06-09_2021-06-09 10:03:55-04:00,0.0389699074074074,1.0,3.0,5.565870491501053e-96,0
2021-06-09_2021-06-09 10:03:59-04:00,0.0389236111111111,0.0,3.0,5.560389961217244e-96,0
