start,end,max,count,date,burst_id,cluster,close,close_fwd_1d,return_1d,close_fwd_5d,return_5d,close_fwd_20d,return_20d,close_fwd_60d,return_60d,close_fwd_120d,return_120d,close_fwd_250d,return_250d,close_fwd_360d,return_360d,close_fwd_500d,return_500d,duration_seconds
2021-05-20 10:19:03-04:00,2021-05-20 10:19:04-04:00,173.7,8,2021-05-20,2021-05-20_2021-05-20 10:19:03-04:00,3.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,1.0
2021-05-20 10:19:06-04:00,2021-05-20 10:19:06-04:00,173.6999,2,2021-05-20,2021-05-20_2021-05-20 10:19:06-04:00,0.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,0.0
2021-05-20 10:19:08-04:00,2021-05-20 10:19:09-04:00,173.69,8,2021-05-20,2021-05-20_2021-05-20 10:19:08-04:00,3.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,1.0
2021-05-20 10:19:13-04:00,2021-05-20 10:19:13-04:00,173.63,2,2021-05-20,2021-05-20_2021-05-20 10:19:13-04:00,0.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,0.0
2021-05-20 10:19:15-04:00,2021-05-20 10:19:15-04:00,173.7,6,2021-05-20,2021-05-20_2021-05-20 10:19:15-04:00,3.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,0.0
2021-05-20 10:19:28-04:00,2021-05-20 10:19:29-04:00,173.6299,2,2021-05-20,2021-05-20_2021-05-20 10:19:28-04:00,2.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,1.0
2021-05-20 10:19:51-04:00,2021-05-20 10:19:51-04:00,173.7,6,2021-05-20,2021-05-20_2021-05-20 10:19:51-04:00,0.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,0.0
2021-05-20 10:19:53-04:00,2021-05-20 10:19:57-04:00,173.7,15,2021-05-20,2021-05-20_2021-05-20 10:19:53-04:00,3.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,4.0
2021-05-20 10:20:00-04:00,2021-05-20 10:20:03-04:00,173.7,13,2021-05-20,2021-05-20_2021-05-20 10:20:00-04:00,3.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,3.0
2021-05-20 10:20:05-04:00,2021-05-20 10:20:09-04:00,173.7,12,2021-05-20,2021-05-20_2021-05-20 10:20:05-04:00,3.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,4.0
2021-05-20 10:20:11-04:00,2021-05-20 10:29:59-04:00,174.92,1862,2021-05-20,2021-05-20_2021-05-20 10:20:11-04:00,1.0,42.75,43.815,2.491228070175433,63.25,47.95321637426901,53.45,25.02923976608187,40.75,-4.678362573099415,51.7475,21.046783625731003,25.33,-40.74853801169591,24.7,-42.22222222222223,21.9514,-48.65169590643275,588.0
2021-05-21 09:55:26-04:00,2021-05-21 09:56:45-04:00,178.0,728,2021-05-21,2021-05-21_2021-05-21 09:55:26-04:00,1.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,79.0
2021-05-21 09:57:14-04:00,2021-05-21 09:57:21-04:00,176.99,49,2021-05-21,2021-05-21_2021-05-21 09:57:14-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,7.0
2021-05-21 09:57:23-04:00,2021-05-21 09:57:23-04:00,176.97,9,2021-05-21,2021-05-21_2021-05-21 09:57:23-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,0.0
2021-05-21 09:57:25-04:00,2021-05-21 09:59:52-04:00,177.8799,850,2021-05-21,2021-05-21_2021-05-21 09:57:25-04:00,1.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,147.0
2021-05-21 09:59:54-04:00,2021-05-21 10:00:09-04:00,177.349,71,2021-05-21,2021-05-21_2021-05-21 09:59:54-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,15.0
2021-05-21 10:00:28-04:00,2021-05-21 10:00:29-04:00,177.189,12,2021-05-21,2021-05-21_2021-05-21 10:00:28-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,1.0
2021-05-21 10:00:43-04:00,2021-05-21 10:00:44-04:00,177.04,7,2021-05-21,2021-05-21_2021-05-21 10:00:43-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,1.0
2021-05-21 10:03:58-04:00,2021-05-21 10:03:58-04:00,176.99,4,2021-05-21,2021-05-21_2021-05-21 10:03:58-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,0.0
2021-05-21 10:04:10-04:00,2021-05-21 10:04:10-04:00,176.9899,7,2021-05-21,2021-05-21_2021-05-21 10:04:10-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,0.0
2021-05-21 10:04:21-04:00,2021-05-21 10:04:22-04:00,177.18,11,2021-05-21,2021-05-21_2021-05-21 10:04:21-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,1.0
2021-05-21 10:04:24-04:00,2021-05-21 10:04:24-04:00,176.96,3,2021-05-21,2021-05-21_2021-05-21 10:04:24-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,0.0
2021-05-21 10:04:26-04:00,2021-05-21 10:04:28-04:00,177.12,15,2021-05-21,2021-05-21_2021-05-21 10:04:26-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,2.0
2021-05-21 10:04:30-04:00,2021-05-21 10:04:52-04:00,177.2,123,2021-05-21,2021-05-21_2021-05-21 10:04:30-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,22.0
2021-05-21 10:04:57-04:00,2021-05-21 10:05:29-04:00,177.36,109,2021-05-21,2021-05-21_2021-05-21 10:04:57-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,32.0
2021-05-21 10:05:32-04:00,2021-05-21 10:05:34-04:00,177.05,8,2021-05-21,2021-05-21_2021-05-21 10:05:32-04:00,3.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,2.0
2021-05-21 10:05:38-04:00,2021-05-21 10:05:38-04:00,176.9644,1,2021-05-21,2021-05-21_2021-05-21 10:05:38-04:00,5.0,43.815,44.9375,2.5619080223667767,55.175,25.92719388337328,49.9975,14.110464452812966,40.87,-6.721442428392099,49.5,12.975008558712789,22.63,-48.35102133972384,26.52,-39.47278329339268,22.88,-47.780440488417206,0.0
2021-05-24 09:56:00-04:00,2021-05-24 09:56:02-04:00,183.31,59,2021-05-24,2021-05-24_2021-05-24 09:56:00-04:00,3.0,44.9375,53.9025,19.9499304589708,64.0,42.42002781641168,54.745,21.824756606397777,39.2,-12.76773296244784,51.0,13.49095966620306,24.785,-44.845618915159946,25.79,-42.60917941585536,23.14,-48.50625869262865,2.0
2021-05-24 10:00:07-04:00,2021-05-24 10:00:07-04:00,183.02,3,2021-05-24,2021-05-24_2021-05-24 10:00:07-04:00,3.0,44.9375,53.9025,19.9499304589708,64.0,42.42002781641168,54.745,21.824756606397777,39.2,-12.76773296244784,51.0,13.49095966620306,24.785,-44.845618915159946,25.79,-42.60917941585536,23.14,-48.50625869262865,0.0
2021-05-25 09:45:54-04:00,2021-05-25 09:46:20-04:00,191.9,624,2021-05-25,2021-05-25_2021-05-25 09:45:54-04:00,1.0,53.9025,60.6275,12.476230230508769,70.5,30.79170724919993,54.7525,1.5769212930754506,38.375,-28.80664162144614,50.6175,-6.094336997356342,23.835,-55.78127174064282,26.3,-51.20819999072399,22.05,-59.092806456101286,26.0
2021-05-25 09:46:24-04:00,2021-05-25 09:46:42-04:00,190.2199,308,2021-05-25,2021-05-25_2021-05-25 09:46:24-04:00,3.0,53.9025,60.6275,12.476230230508769,70.5,30.79170724919993,54.7525,1.5769212930754506,38.375,-28.80664162144614,50.6175,-6.094336997356342,23.835,-55.78127174064282,26.3,-51.20819999072399,22.05,-59.092806456101286,18.0
2021-05-25 09:46:56-04:00,2021-05-25 09:46:56-04:00,189.77,12,2021-05-25,2021-05-25_2021-05-25 09:46:56-04:00,3.0,53.9025,60.6275,12.476230230508769,70.5,30.79170724919993,54.7525,1.5769212930754506,38.375,-28.80664162144614,50.6175,-6.094336997356342,23.835,-55.78127174064282,26.3,-51.20819999072399,22.05,-59.092806456101286,0.0
2021-05-25 09:46:58-04:00,2021-05-25 09:47:00-04:00,189.92,38,2021-05-25,2021-05-25_2021-05-25 09:46:58-04:00,3.0,53.9025,60.6275,12.476230230508769,70.5,30.79170724919993,54.7525,1.5769212930754506,38.375,-28.80664162144614,50.6175,-6.094336997356342,23.835,-55.78127174064282,26.3,-51.20819999072399,22.05,-59.092806456101286,2.0
2021-05-25 10:24:32-04:00,2021-05-25 10:24:32-04:00,189.6899,8,2021-05-25,2021-05-25_2021-05-25 10:24:32-04:00,3.0,53.9025,60.6275,12.476230230508769,70.5,30.79170724919993,54.7525,1.5769212930754506,38.375,-28.80664162144614,50.6175,-6.094336997356342,23.835,-55.78127174064282,26.3,-51.20819999072399,22.05,-59.092806456101286,0.0
2021-05-25 10:24:34-04:00,2021-05-25 10:24:43-04:00,189.8,76,2021-05-25,2021-05-25_2021-05-25 10:24:34-04:00,3.0,53.9025,60.6275,12.476230230508769,70.5,30.79170724919993,54.7525,1.5769212930754506,38.375,-28.80664162144614,50.6175,-6.094336997356342,23.835,-55.78127174064282,26.3,-51.20819999072399,22.05,-59.092806456101286,9.0
2021-05-25 10:24:45-04:00,2021-05-25 10:29:59-04:00,192.43,2864,2021-05-25,2021-05-25_2021-05-25 10:24:45-04:00,1.0,53.9025,60.6275,12.476230230508769,70.5,30.79170724919993,54.7525,1.5769212930754506,38.375,-28.80664162144614,50.6175,-6.094336997356342,23.835,-55.78127174064282,26.3,-51.20819999072399,22.05,-59.092806456101286,314.0
2021-05-26 09:05:48-04:00,2021-05-26 09:05:57-04:00,236.99,101,2021-05-26,2021-05-26_2021-05-26 09:05:48-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,9.0
2021-05-26 09:06:18-04:00,2021-05-26 09:06:19-04:00,236.9,16,2021-05-26,2021-05-26_2021-05-26 09:06:18-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,1.0
2021-05-26 09:06:23-04:00,2021-05-26 09:06:48-04:00,237.8,193,2021-05-26,2021-05-26_2021-05-26 09:06:23-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,25.0
2021-05-26 09:06:50-04:00,2021-05-26 09:06:53-04:00,237.0,32,2021-05-26,2021-05-26_2021-05-26 09:06:50-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,3.0
2021-05-26 09:06:55-04:00,2021-05-26 09:07:02-04:00,237.0,44,2021-05-26,2021-05-26_2021-05-26 09:06:55-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,7.0
2021-05-26 09:07:05-04:00,2021-05-26 09:07:05-04:00,236.98,5,2021-05-26,2021-05-26_2021-05-26 09:07:05-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,0.0
2021-05-26 09:07:10-04:00,2021-05-26 09:07:10-04:00,236.98,2,2021-05-26,2021-05-26_2021-05-26 09:07:10-04:00,0.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,0.0
2021-05-26 09:07:12-04:00,2021-05-26 09:07:12-04:00,236.98,7,2021-05-26,2021-05-26_2021-05-26 09:07:12-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,0.0
2021-05-26 09:07:15-04:00,2021-05-26 09:07:28-04:00,237.5,63,2021-05-26,2021-05-26_2021-05-26 09:07:15-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,13.0
2021-05-26 09:32:44-04:00,2021-05-26 09:33:25-04:00,239.2399,3379,2021-05-26,2021-05-26_2021-05-26 09:32:44-04:00,4.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,41.0
2021-05-26 09:33:27-04:00,2021-05-26 09:35:13-04:00,243.68,7259,2021-05-26,2021-05-26_2021-05-26 09:33:27-04:00,4.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,106.0
2021-05-26 09:35:15-04:00,2021-05-26 09:35:17-04:00,236.97,219,2021-05-26,2021-05-26_2021-05-26 09:35:15-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,2.0
2021-05-26 09:35:32-04:00,2021-05-26 09:35:32-04:00,239.0798,39,2021-05-26,2021-05-26_2021-05-26 09:35:32-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,0.0
2021-05-26 09:36:10-04:00,2021-05-26 09:36:16-04:00,237.45,317,2021-05-26,2021-05-26_2021-05-26 09:36:10-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,6.0
2021-05-26 09:36:19-04:00,2021-05-26 09:36:19-04:00,237.0,60,2021-05-26,2021-05-26_2021-05-26 09:36:19-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,0.0
2021-05-26 09:37:42-04:00,2021-05-26 09:37:47-04:00,237.0,186,2021-05-26,2021-05-26_2021-05-26 09:37:42-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,5.0
2021-05-26 09:41:31-04:00,2021-05-26 09:41:35-04:00,236.92,135,2021-05-26,2021-05-26_2021-05-26 09:41:31-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,4.0
2021-05-26 09:44:47-04:00,2021-05-26 09:44:48-04:00,236.9299,69,2021-05-26,2021-05-26_2021-05-26 09:44:47-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,1.0
2021-05-26 10:05:07-04:00,2021-05-26 10:05:22-04:00,237.7699,589,2021-05-26,2021-05-26_2021-05-26 10:05:07-04:00,1.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,15.0
2021-05-26 10:21:34-04:00,2021-05-26 10:21:42-04:00,237.97,229,2021-05-26,2021-05-26_2021-05-26 10:21:34-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,8.0
2021-05-26 10:21:50-04:00,2021-05-26 10:22:09-04:00,237.5299,280,2021-05-26,2021-05-26_2021-05-26 10:21:50-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,19.0
2021-05-26 10:22:12-04:00,2021-05-26 10:22:20-04:00,237.7199,167,2021-05-26,2021-05-26_2021-05-26 10:22:12-04:00,3.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,8.0
2021-05-26 10:24:06-04:00,2021-05-26 10:29:59-04:00,243.0,7566,2021-05-26,2021-05-26_2021-05-26 10:24:06-04:00,4.0,60.6275,63.25,4.325594820832124,64.0,5.562657210011968,53.615,-11.566533338831386,39.875,-34.229516308605824,52.225,-13.859222300111329,23.875,-60.62018061110882,28.35,-53.239041689002505,24.21,-60.06762607727516,353.0
2021-05-27 08:11:21-04:00,2021-05-27 08:11:21-04:00,242.56,1,2021-05-27,2021-05-27_2021-05-27 08:11:21-04:00,2.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,0.0
2021-05-27 09:59:02-04:00,2021-05-27 09:59:02-04:00,241.14,19,2021-05-27,2021-05-27_2021-05-27 09:59:02-04:00,3.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,0.0
2021-05-27 09:59:06-04:00,2021-05-27 09:59:53-04:00,242.22,650,2021-05-27,2021-05-27_2021-05-27 09:59:06-04:00,1.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,47.0
2021-05-27 10:00:02-04:00,2021-05-27 10:00:37-04:00,242.4,440,2021-05-27,2021-05-27_2021-05-27 10:00:02-04:00,3.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,35.0
2021-05-27 10:00:40-04:00,2021-05-27 10:00:40-04:00,241.23,14,2021-05-27,2021-05-27_2021-05-27 10:00:40-04:00,3.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,0.0
2021-05-27 10:00:47-04:00,2021-05-27 10:00:49-04:00,241.23,40,2021-05-27,2021-05-27_2021-05-27 10:00:47-04:00,3.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,2.0
2021-05-27 10:01:38-04:00,2021-05-27 10:01:40-04:00,241.17,29,2021-05-27,2021-05-27_2021-05-27 10:01:38-04:00,3.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,2.0
2021-05-27 10:01:42-04:00,2021-05-27 10:01:43-04:00,241.16,33,2021-05-27,2021-05-27_2021-05-27 10:01:42-04:00,3.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,1.0
2021-05-27 10:01:59-04:00,2021-05-27 10:02:29-04:00,242.47,365,2021-05-27,2021-05-27_2021-05-27 10:01:59-04:00,3.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,30.0
2021-05-27 10:04:46-04:00,2021-05-27 10:29:59-04:00,250.629,19895,2021-05-27,2021-05-27_2021-05-27 10:04:46-04:00,4.0,63.25,55.175,-12.766798418972336,61.65,-2.529644268774711,52.0,-17.786561264822133,41.3125,-34.683794466403164,51.75,-18.181818181818176,22.5,-64.42687747035573,28.84,-54.403162055335976,23.16,-63.38339920948617,1513.0
2021-05-28 08:00:00-04:00,2021-05-28 08:00:03-04:00,263.0,525,2021-05-28,2021-05-28_2021-05-28 08:00:00-04:00,3.0,55.175,64.0,15.994562754870875,71.2575,29.148164929768903,53.525,-2.9904848210240087,53.05,-3.851381966470324,52.5,-4.84821024014499,28.575,-48.2102401449932,28.51,-48.32804712279112,23.36,-57.66198459447214,3.0
2021-05-28 09:09:32-04:00,2021-05-28 09:09:33-04:00,261.38,6,2021-05-28,2021-05-28_2021-05-28 09:09:32-04:00,0.0,55.175,64.0,15.994562754870875,71.2575,29.148164929768903,53.525,-2.9904848210240087,53.05,-3.851381966470324,52.5,-4.84821024014499,28.575,-48.2102401449932,28.51,-48.32804712279112,23.36,-57.66198459447214,1.0
2021-05-28 09:09:38-04:00,2021-05-28 09:09:42-04:00,261.38,8,2021-05-28,2021-05-28_2021-05-28 09:09:38-04:00,2.0,55.175,64.0,15.994562754870875,71.2575,29.148164929768903,53.525,-2.9904848210240087,53.05,-3.851381966470324,52.5,-4.84821024014499,28.575,-48.2102401449932,28.51,-48.32804712279112,23.36,-57.66198459447214,4.0
2021-05-28 09:09:45-04:00,2021-05-28 09:09:45-04:00,261.5,2,2021-05-28,2021-05-28_2021-05-28 09:09:45-04:00,0.0,55.175,64.0,15.994562754870875,71.2575,29.148164929768903,53.525,-2.9904848210240087,53.05,-3.851381966470324,52.5,-4.84821024014499,28.575,-48.2102401449932,28.51,-48.32804712279112,23.36,-57.66198459447214,0.0
2021-05-28 09:09:47-04:00,2021-05-28 09:09:49-04:00,261.5,6,2021-05-28,2021-05-28_2021-05-28 09:09:47-04:00,0.0,55.175,64.0,15.994562754870875,71.2575,29.148164929768903,53.525,-2.9904848210240087,53.05,-3.851381966470324,52.5,-4.84821024014499,28.575,-48.2102401449932,28.51,-48.32804712279112,23.36,-57.66198459447214,2.0
