tweet_time,burst_id,burst_start,cluster,lag_days,duration_sec,burst_max
2021-06-10 09:30:00-04:00,2021-06-10_2021-06-10 08:49:09-04:00,2021-06-10 08:49:09-04:00,4.0,0.028368055555555556,2575.0,288.88
2021-06-10 10:45:49-04:00,2021-06-10_2021-06-10 10:12:35-04:00,2021-06-10 10:12:35-04:00,3.0,0.023078703703703702,0.0,283.0
2021-06-10 12:00:26-04:00,2021-06-10_2021-06-10 10:12:35-04:00,2021-06-10 10:12:35-04:00,3.0,0.07489583333333333,0.0,283.0
2021-06-10 13:30:10-04:00,2021-06-10_2021-06-10 10:12:35-04:00,2021-06-10 10:12:35-04:00,3.0,0.13721064814814815,0.0,283.0
2021-06-10 14:45:21-04:00,2021-06-10_2021-06-10 10:12:35-04:00,2021-06-10 10:12:35-04:00,3.0,0.1894212962962963,0.0,283.0
2021-06-10 16:14:07-04:00,2021-06-10_2021-06-10 10:12:35-04:00,2021-06-10 10:12:35-04:00,3.0,0.2510648148148148,0.0,283.0
2021-06-10 20:00:23-04:00,2021-06-10_2021-06-10 10:12:35-04:00,2021-06-10 10:12:35-04:00,3.0,0.40819444444444447,0.0,283.0
2021-06-11 08:00:02-04:00,2021-06-11_2021-06-11 08:00:01-04:00,2021-06-11 08:00:01-04:00,3.0,1.1574074074074073e-05,2.0,233.99
2021-06-11 10:30:17-04:00,2021-06-11_2021-06-11 10:17:57-04:00,2021-06-11 10:17:57-04:00,3.0,0.008564814814814815,2.0,233.24
2021-06-11 12:00:01-04:00,2021-06-11_2021-06-11 10:17:57-04:00,2021-06-11 10:17:57-04:00,3.0,0.07087962962962963,2.0,233.24
2021-06-11 16:00:01-04:00,2021-06-11_2021-06-11 10:17:57-04:00,2021-06-11 10:17:57-04:00,3.0,0.23754629629629628,2.0,233.24
2021-06-13 18:00:00-04:00,2021-06-11_2021-06-11 10:17:57-04:00,2021-06-11 10:17:57-04:00,3.0,2.3208680555555556,2.0,233.24
2021-06-14 10:30:20-04:00,2021-06-14_2021-06-14 10:14:03-04:00,2021-06-14 10:14:03-04:00,3.0,0.011307870370370371,16.0,231.94
2021-06-14 12:00:00-04:00,2021-06-14_2021-06-14 10:14:03-04:00,2021-06-14 10:14:03-04:00,3.0,0.07357638888888889,16.0,231.94
2021-06-15 10:45:50-04:00,2021-06-15_2021-06-15 10:00:07-04:00,2021-06-15 10:00:07-04:00,3.0,0.031747685185185184,6.0,226.6699
2021-06-15 12:00:26-04:00,2021-06-15_2021-06-15 10:00:07-04:00,2021-06-15 10:00:07-04:00,3.0,0.08355324074074075,6.0,226.6699
2021-06-15 15:00:08-04:00,2021-06-15_2021-06-15 10:00:07-04:00,2021-06-15 10:00:07-04:00,3.0,0.2083449074074074,6.0,226.6699
2021-06-15 23:47:00-04:00,2021-06-15_2021-06-15 10:00:07-04:00,2021-06-15 10:00:07-04:00,3.0,0.574224537037037,6.0,226.6699
2021-06-16 10:00:29-04:00,2021-06-16_2021-06-16 09:40:30-04:00,2021-06-16 09:40:30-04:00,3.0,0.013877314814814815,2.0,218.3
2021-06-16 12:45:40-04:00,2021-06-16_2021-06-16 10:19:10-04:00,2021-06-16 10:19:10-04:00,4.0,0.10173611111111111,649.0,221.73
2021-06-16 16:20:14-04:00,2021-06-16_2021-06-16 10:19:10-04:00,2021-06-16 10:19:10-04:00,4.0,0.25074074074074076,649.0,221.73
2021-06-16 21:45:36-04:00,2021-06-16_2021-06-16 10:19:10-04:00,2021-06-16 10:19:10-04:00,4.0,0.4766898148148148,649.0,221.73
2021-06-17 11:00:47-04:00,2021-06-17_2021-06-17 10:09:37-04:00,2021-06-17 10:09:37-04:00,3.0,0.03553240740740741,0.0,230.8
2021-06-17 14:00:10-04:00,2021-06-17_2021-06-17 10:09:37-04:00,2021-06-17 10:09:37-04:00,3.0,0.16010416666666666,0.0,230.8
2021-06-18 21:00:01-04:00,2021-06-18_2021-06-18 09:46:26-04:00,2021-06-18 09:46:26-04:00,3.0,0.4677662037037037,0.0,221.63
