burst_id,burst_start,lag_days,trade_count,unique_strikes,unique_expirations,call_count,put_count,total_size,total_notional,call_notional,put_notional,avg_price,avg_strike,call_itm_notional,call_atm_notional,call_otm_notional,put_itm_notional,put_atm_notional,put_otm_notional,cluster,close,return_20d,return_60d,return_120d,return_250d
2022-10-31_2022-10-31 09:41:29-04:00,2022-10-31 09:41:29-04:00,4,15260,120,18,11927,3333,82637,55320.83,33832.32000000001,21488.510000000002,0.8517804718217563,34.00706094364351,16460.22,3005.8299999999995,14366.269999999999,5698.620000000001,396.31,15393.579999999998,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:41:29-04:00,2022-10-31 09:41:29-04:00,5,22159,122,17,17646,4513,126037,100643.70999999999,61893.44,38750.27,0.8914576470057314,33.36303533552958,28552.47,6731.460000000001,26609.51,15588.62,1020.7900000000001,22140.86,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:41:29-04:00,2022-10-31 09:41:29-04:00,6,36563,131,17,28260,8303,185194,189553.26,143280.90999999997,46272.350000000006,1.204892104039603,31.527637228892598,64274.969999999994,13117.52,65888.42,11515.27,2597.85,32159.23,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:41:29-04:00,2022-10-31 09:41:29-04:00,7,14310,123,17,10623,3687,79638,76538.69,45687.93,30850.760000000002,1.1439678546471,32.2078965758211,20119.46,2172.75,23395.719999999998,8565.29,263.77,22021.699999999997,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:41:32-04:00,2022-10-31 09:41:32-04:00,3,61499,142,18,52873,8626,360761,319785.88999999996,233988.62,85797.26999999999,0.962258410705865,34.201869136083516,91285.17,48725.54000000001,93977.91,42976.71,8312.01,34508.55,4.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:41:32-04:00,2022-10-31 09:41:32-04:00,4,15260,120,18,11927,3333,82637,55320.83,33832.32000000001,21488.510000000002,0.8517804718217563,34.00706094364351,16460.22,3005.8299999999995,14366.269999999999,5698.620000000001,396.31,15393.579999999998,4.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:41:32-04:00,2022-10-31 09:41:32-04:00,5,22159,122,17,17646,4513,126037,100643.70999999999,61893.44,38750.27,0.8914576470057314,33.36303533552958,28552.47,6731.460000000001,26609.51,15588.62,1020.7900000000001,22140.86,4.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:41:32-04:00,2022-10-31 09:41:32-04:00,6,36563,131,17,28260,8303,185194,189553.26,143280.90999999997,46272.350000000006,1.204892104039603,31.527637228892598,64274.969999999994,13117.52,65888.42,11515.27,2597.85,32159.23,4.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:41:32-04:00,2022-10-31 09:41:32-04:00,7,14310,123,17,10623,3687,79638,76538.69,45687.93,30850.760000000002,1.1439678546471,32.2078965758211,20119.46,2172.75,23395.719999999998,8565.29,263.77,22021.699999999997,4.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:42:21-04:00,2022-10-31 09:42:21-04:00,3,61499,142,18,52873,8626,360761,319785.88999999996,233988.62,85797.26999999999,0.962258410705865,34.201869136083516,91285.17,48725.54000000001,93977.91,42976.71,8312.01,34508.55,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:42:21-04:00,2022-10-31 09:42:21-04:00,4,15260,120,18,11927,3333,82637,55320.83,33832.32000000001,21488.510000000002,0.8517804718217563,34.00706094364351,16460.22,3005.8299999999995,14366.269999999999,5698.620000000001,396.31,15393.579999999998,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:42:21-04:00,2022-10-31 09:42:21-04:00,5,22159,122,17,17646,4513,126037,100643.70999999999,61893.44,38750.27,0.8914576470057314,33.36303533552958,28552.47,6731.460000000001,26609.51,15588.62,1020.7900000000001,22140.86,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:42:21-04:00,2022-10-31 09:42:21-04:00,6,36563,131,17,28260,8303,185194,189553.26,143280.90999999997,46272.350000000006,1.204892104039603,31.527637228892598,64274.969999999994,13117.52,65888.42,11515.27,2597.85,32159.23,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2022-10-31_2022-10-31 09:42:21-04:00,2022-10-31 09:42:21-04:00,7,14310,123,17,10623,3687,79638,76538.69,45687.93,30850.760000000002,1.1439678546471,32.2078965758211,20119.46,2172.75,23395.719999999998,8565.29,263.77,22021.699999999997,3.0,28.84,-10.783633841886264,-21.70596393897365,-33.9112343966713,-55.79056865464632
2023-03-22_2023-03-22 08:30:21-04:00,2023-03-22 08:30:21-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:21-04:00,2023-03-22 08:30:21-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:21-04:00,2023-03-22 08:30:21-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:21-04:00,2023-03-22 08:30:21-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:21-04:00,2023-03-22 08:30:21-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:54-04:00,2023-03-22 08:30:54-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:54-04:00,2023-03-22 08:30:54-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:54-04:00,2023-03-22 08:30:54-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:54-04:00,2023-03-22 08:30:54-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:54-04:00,2023-03-22 08:30:54-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:56-04:00,2023-03-22 08:30:56-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:56-04:00,2023-03-22 08:30:56-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:56-04:00,2023-03-22 08:30:56-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:56-04:00,2023-03-22 08:30:56-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:30:56-04:00,2023-03-22 08:30:56-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:31:02-04:00,2023-03-22 08:31:02-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:31:02-04:00,2023-03-22 08:31:02-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:31:02-04:00,2023-03-22 08:31:02-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:31:02-04:00,2023-03-22 08:31:02-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:31:02-04:00,2023-03-22 08:31:02-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:02-04:00,2023-03-22 08:33:02-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:02-04:00,2023-03-22 08:33:02-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:02-04:00,2023-03-22 08:33:02-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:02-04:00,2023-03-22 08:33:02-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:02-04:00,2023-03-22 08:33:02-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:05-04:00,2023-03-22 08:33:05-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:05-04:00,2023-03-22 08:33:05-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:05-04:00,2023-03-22 08:33:05-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:05-04:00,2023-03-22 08:33:05-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:05-04:00,2023-03-22 08:33:05-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:10-04:00,2023-03-22 08:33:10-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:10-04:00,2023-03-22 08:33:10-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:10-04:00,2023-03-22 08:33:10-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:10-04:00,2023-03-22 08:33:10-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:33:10-04:00,2023-03-22 08:33:10-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:34:57-04:00,2023-03-22 08:34:57-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:34:57-04:00,2023-03-22 08:34:57-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:34:57-04:00,2023-03-22 08:34:57-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:34:57-04:00,2023-03-22 08:34:57-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:34:57-04:00,2023-03-22 08:34:57-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:40-04:00,2023-03-22 08:35:40-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:40-04:00,2023-03-22 08:35:40-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:40-04:00,2023-03-22 08:35:40-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:40-04:00,2023-03-22 08:35:40-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:40-04:00,2023-03-22 08:35:40-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:44-04:00,2023-03-22 08:35:44-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:44-04:00,2023-03-22 08:35:44-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:44-04:00,2023-03-22 08:35:44-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:44-04:00,2023-03-22 08:35:44-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:44-04:00,2023-03-22 08:35:44-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,0.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:53-04:00,2023-03-22 08:35:53-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:53-04:00,2023-03-22 08:35:53-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:53-04:00,2023-03-22 08:35:53-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:53-04:00,2023-03-22 08:35:53-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:35:53-04:00,2023-03-22 08:35:53-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:21-04:00,2023-03-22 08:37:21-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,5.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:21-04:00,2023-03-22 08:37:21-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,5.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:21-04:00,2023-03-22 08:37:21-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,5.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:21-04:00,2023-03-22 08:37:21-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,5.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:21-04:00,2023-03-22 08:37:21-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,5.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:34-04:00,2023-03-22 08:37:34-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:34-04:00,2023-03-22 08:37:34-04:00,2,14385,109,16,11232,3153,79866,64590.200000000004,48220.69,16369.510000000002,1.0422822384428223,22.879753215154675,38020.79,1345.89,8854.01,1159.5900000000001,23.53,15186.390000000001,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:34-04:00,2023-03-22 08:37:34-04:00,5,15331,100,17,10640,4691,80115,56437.729999999996,32987.56,23450.17,0.9431889635379297,20.456574913573803,27368.14,725.21,4894.21,3311.58,1625.79,18512.8,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:34-04:00,2023-03-22 08:37:34-04:00,6,13257,96,17,10478,2779,90230,45114.63,29798.67,15315.960000000003,0.7758210756581428,20.826657614844986,25076.49,618.86,4103.320000000001,3091.6500000000005,265.79,11958.52,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:34-04:00,2023-03-22 08:37:34-04:00,7,12350,97,17,8491,3859,86710,76036.48000000001,29851.39,46185.09,0.9140251012145748,19.90892712550607,26593.55,534.36,2723.48,1725.07,853.42,43606.600000000006,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
2023-03-22_2023-03-22 08:37:36-04:00,2023-03-22 08:37:36-04:00,1,28088,111,16,18769,9319,165188,121657.29,78742.13999999998,42915.15,0.902733551694674,21.322014739390486,65948.45999999999,2683.42,10110.26,4271.3,825.9000000000001,37817.95,3.0,23.46,-14.066496163682862,4.0068201193520725,-23.998294970162,-42.02898550724639
