burst_id,date,mean_x,mean_y,var_x,var_y,size,cluster
2021-05-14_2021-05-14T10:11:44-04:00,2021-05-14,0.574763264,0.3333333333333333,0.14743450289196236,0.33333333333333337,3,0
2021-05-14_2021-05-14T10:11:54-04:00,2021-05-14,0.662676224,0.5734126984126965,0.09352441853160978,0.2081868858654527,6,3
2021-05-14_2021-05-14T10:11:57-04:00,2021-05-14,0.796971136,0.38141025641025084,0.04786319834089608,0.21525038351962553,4,3
2021-05-14_2021-05-14T10:12:02-04:00,2021-05-14,0.6484368895999999,0.7583888888888953,0.03419000753932203,0.18127686728395356,5,3
2021-05-14_2021-05-14T10:14:24-04:00,2021-05-14,0.7455590400000001,0.5,0.013421772800000025,0.5,2,0
2021-05-14_2021-05-14T10:25:15-04:00,2021-05-14,0.43961492480000003,0.580684410646384,0.03633689459875004,0.12882285702454943,10,3
2021-05-14_2021-05-14T10:25:38-04:00,2021-05-14,0.19122005333333333,0.5274261603375311,0.01681020432803868,0.11226833306627235,6,3
2021-05-14_2021-05-14T10:25:40-04:00,2021-05-14,0.4924027831794872,0.44692846987302265,0.06153498344445479,0.06825445044902625,39,3
2021-05-14_2021-05-14T10:25:52-04:00,2021-05-14,0.5602334245925926,0.3285995425775241,0.07726624197371516,0.11892592470802354,9,3
2021-05-14_2021-05-14T10:26:41-04:00,2021-05-14,0.352470528,0.5451601030548415,0.10965843228305003,0.16568551259676875,5,3
2021-05-14_2021-05-14T10:28:21-04:00,2021-05-14,0.3809397333333333,0.6477608142493582,0.023151584324391173,0.15129300545811314,6,3
2021-05-14_2021-05-14T10:28:23-04:00,2021-05-14,0.41045226240000005,0.7035303030303168,0.09779347969917218,0.1375569026119811,10,3
2021-05-14_2021-05-14T10:28:29-04:00,2021-05-14,0.5386172824615385,0.5629293993677476,0.04614342708958343,0.12822047675274834,26,3
2021-05-14_2021-05-14T10:28:35-04:00,2021-05-14,0.5772734702598472,0.6298328031508053,0.07450880547522021,0.05632674640552725,324,3
2021-05-17_2021-05-17T10:05:15-04:00,2021-05-17,0.50569364,0.6484523809523844,0.05569502677112143,0.11010763597883337,16,3
2021-05-17_2021-05-17T10:05:33-04:00,2021-05-17,0.5073798281365853,0.745790407811302,0.06453204411047753,0.051002585568681445,41,3
2021-05-17_2021-05-17T10:05:51-04:00,2021-05-17,0.4833192523723724,0.5609624258404464,0.07092131209170027,0.0984528947464604,111,3
2021-05-17_2021-05-17T10:06:05-04:00,2021-05-17,0.40831222764542335,0.46442116588601556,0.07626203578672255,0.052562314745804785,2265,1
2021-05-17_2021-05-17T10:10:07-04:00,2021-05-17,0.43978489678339416,0.4013658288905806,0.06915785109979884,0.034835979861531426,2424,1
2021-05-18_2021-05-18T08:00:00-04:00,2021-05-18,0.6876189139178563,0.4416112586191608,0.09554121513300738,0.02868812340052804,1337,1
2021-05-18_2021-05-18T09:30:08-04:00,2021-05-18,0.4310407187425474,0.4076307715907338,0.0614651266886835,0.1216167483036451,123,3
2021-05-18_2021-05-18T09:30:14-04:00,2021-05-18,0.5314766947096774,0.5138675899341311,0.06687659405234672,0.06460396159365048,62,3
2021-05-18_2021-05-18T09:30:21-04:00,2021-05-18,0.500923817989418,0.6247636554621896,0.08811538206346103,0.05798885074095349,84,3
2021-05-19_2021-05-19T08:00:00-04:00,2021-05-19,0.43701045284848483,0.5566063013073898,0.022646672936337788,0.09054675084080491,176,3
2021-05-19_2021-05-19T08:31:10-04:00,2021-05-19,0.023686144,0.0,,,1,2
2021-05-19_2021-05-19T08:31:49-04:00,2021-05-19,0.168432704,0.0,,,1,2
2021-05-19_2021-05-19T08:35:11-04:00,2021-05-19,0.206174112,0.0,0.08295943435090763,0.0,2,2
2021-05-19_2021-05-19T08:36:58-04:00,2021-05-19,0.303278848,0.0,,,1,2
2021-05-19_2021-05-19T08:38:03-04:00,2021-05-19,0.035097062400000004,0.0,,,1,2
2021-05-19_2021-05-19T08:40:30-04:00,2021-05-19,0.4128296021333333,0.0,0.22437721837263588,0.0,3,3
2021-05-19_2021-05-19T08:41:21-04:00,2021-05-19,0.161954048,0.0,,,1,2
2021-05-19_2021-05-19T08:42:52-04:00,2021-05-19,0.136901376,0.0,,,1,2
2021-05-19_2021-05-19T08:43:24-04:00,2021-05-19,0.086689024,0.0,,,1,2
2021-05-19_2021-05-19T08:44:11-04:00,2021-05-19,0.631267328,0.0,,,1,5
2021-05-19_2021-05-19T08:45:23-04:00,2021-05-19,0.15495253333333334,0.0,,,1,2
2021-05-19_2021-05-19T08:49:22-04:00,2021-05-19,0.394045952,0.0,,,1,2
2021-05-19_2021-05-19T08:56:15-04:00,2021-05-19,0.853402112,0.0,,,1,5
2021-05-19_2021-05-19T09:31:57-04:00,2021-05-19,0.5067686531331539,0.5422484339294239,0.09191703219619106,0.035734482356603904,619,1
2021-05-19_2021-05-19T09:32:55-04:00,2021-05-19,0.3925382388363637,0.3711017823038697,0.0557569399377114,0.049647284042728675,44,3
2021-05-19_2021-05-19T09:33:02-04:00,2021-05-19,0.5064484693333333,0.4465417664459945,0.11466191654884147,0.1286837468859764,9,3
2021-05-19_2021-05-19T09:33:15-04:00,2021-05-19,0.4925127420150376,0.47909022556390984,0.08286147370523048,0.05721380263516083,76,3
2021-05-19_2021-05-19T09:33:25-04:00,2021-05-19,0.735034992,0.5766381297332905,0.06363451333598659,0.0771831836429105,16,3
2021-05-20_2021-05-20T10:11:51-04:00,2021-05-20,0.54356878464,0.4449017857142875,0.08505225705367174,0.06617383037968988,100,3
2021-05-20_2021-05-20T10:12:20-04:00,2021-05-20,0.43799217515497835,0.5144655344655434,0.09358833530423523,0.08038113090098013,77,3
2021-05-20_2021-05-20T10:12:37-04:00,2021-05-20,0.714171392,0.0,0.008457772666585083,0.0,2,5
2021-05-20_2021-05-20T10:13:27-04:00,2021-05-20,0.6279225315555556,0.6861333333333496,0.08819634989908771,0.14138342787879016,12,3
2021-05-20_2021-05-20T10:13:32-04:00,2021-05-20,0.516812472,0.5523000000000522,0.10328134066144946,0.16880805333333768,16,3
2021-05-20_2021-05-20T10:19:03-04:00,2021-05-20,0.759258048,0.29400000000000326,0.01992485145439436,0.22841066666666568,4,3
2021-05-20_2021-05-20T10:19:06-04:00,2021-05-20,0.49229772800000005,0.5,0.06191199673175247,0.5,2,0
2021-05-20_2021-05-20T10:19:08-04:00,2021-05-20,0.474903232,0.25,0.0432541379101273,0.25000000000000006,4,3
2021-05-20_2021-05-20T10:19:13-04:00,2021-05-20,0.5261568,0.5,0.36413491117870284,0.5,2,0
2021-05-20_2021-05-20T10:19:15-04:00,2021-05-20,0.49415364266666667,0.5776136363636403,0.098654615293727,0.1615771435950446,6,3
2021-05-20_2021-05-20T10:19:28-04:00,2021-05-20,0.14685952,0.0,,,1,2
2021-05-20_2021-05-20T10:19:51-04:00,2021-05-20,0.5348885760000001,0.4879444444444541,0.08970834119472579,0.2743661518518672,6,0
2021-05-20_2021-05-20T10:19:53-04:00,2021-05-20,0.5527961367272728,0.6108327368170119,0.1109813571500878,0.1464307809258908,11,3
2021-05-20_2021-05-20T10:20:00-04:00,2021-05-20,0.5850143952592592,0.5999629629629659,0.0790926162184531,0.1562166790123576,9,3
2021-05-20_2021-05-20T10:20:05-04:00,2021-05-20,0.3813538496,0.5335311572700081,0.07605904486365546,0.16867587649168603,10,3
2021-05-20_2021-05-20T10:20:11-04:00,2021-05-20,0.4409343034379439,0.7100303143978248,0.08742011651095058,0.03461833960428259,1861,1
2021-05-21_2021-05-21T09:55:26-04:00,2021-05-21,0.4466007144416315,0.5865812634591939,0.09084515175238772,0.05126830193219088,720,1
2021-05-21_2021-05-21T09:57:14-04:00,2021-05-21,0.5053450038857144,0.673864864864858,0.08487044344796957,0.1033558846996651,40,3
2021-05-21_2021-05-21T09:57:23-04:00,2021-05-21,0.5442515626666666,0.6561904761904801,0.07638618669806384,0.1114627551020403,9,3
2021-05-21_2021-05-21T09:57:25-04:00,2021-05-21,0.4859374146094433,0.7246249299430456,0.0889155886625734,0.025212002031407933,845,1
2021-05-21_2021-05-21T09:59:54-04:00,2021-05-21,0.4588906658273224,0.4545124747595802,0.07132806097625646,0.07709843939308257,61,3
2021-05-21_2021-05-21T10:00:28-04:00,2021-05-21,0.4764978176,0.4109690913316369,0.13565268369580358,0.13997664374264973,5,3
2021-05-21_2021-05-21T10:00:43-04:00,2021-05-21,0.638979712,0.3221295387634995,0.0638138323021988,0.22272432227327435,4,3
2021-05-21_2021-05-21T10:03:58-04:00,2021-05-21,0.576410368,0.44260869565218863,0.07100281225971848,0.2699866414618906,4,3
2021-05-21_2021-05-21T10:04:10-04:00,2021-05-21,0.18705184914285714,0.6396923705165546,0.025260805477296023,0.09743326387836183,7,3
2021-05-21_2021-05-21T10:04:21-04:00,2021-05-21,0.5924068571428572,0.33445993031358334,0.07535400118892872,0.11753548907962774,7,3
2021-05-21_2021-05-21T10:04:24-04:00,2021-05-21,0.44349977600000007,0.6315789473684027,0.011218664366866433,0.3019390581717307,3,3
2021-05-21_2021-05-21T10:04:26-04:00,2021-05-21,0.5404317207272727,0.5581422924901135,0.058503431695151355,0.1277128956865533,11,3
2021-05-21_2021-05-21T10:04:30-04:00,2021-05-21,0.4240862431495116,0.5749645808736865,0.07847019460811845,0.07003242598370929,121,3
2021-05-21_2021-05-21T10:04:57-04:00,2021-05-21,0.45482218684112147,0.548379088785034,0.08534650045690453,0.03363783006124784,107,3
2021-05-21_2021-05-21T10:05:32-04:00,2021-05-21,0.5759622144,0.37114285714288253,0.0432320069113807,0.1388371428571374,5,3
2021-05-21_2021-05-21T10:05:38-04:00,2021-05-21,0.683335936,0.0,,,1,5
2021-05-24_2021-05-24T09:56:00-04:00,2021-05-24,0.42157028,0.5161420157068041,0.03774559018286108,0.09397696756822416,48,3
2021-05-24_2021-05-24T10:00:07-04:00,2021-05-24,0.190337792,0.38333333333333447,0.024519775291506684,0.2908333333333325,3,3
2021-05-25_2021-05-25T09:45:54-04:00,2021-05-25,0.463614334926484,0.5285335172942801,0.11246264738462462,0.042918071368501655,587,1
2021-05-25_2021-05-25T09:46:24-04:00,2021-05-25,0.4729584707214612,0.5643705112543572,0.08003095430636623,0.03242621786374697,292,3
2021-05-25_2021-05-25T09:46:56-04:00,2021-05-25,0.4180919893333333,0.4756899641577015,0.07490674399953591,0.10988627683354424,12,3
2021-05-25_2021-05-25T09:46:58-04:00,2021-05-25,0.4525989464615385,0.5372129070353997,0.09231396682490123,0.1147935265574635,26,3
2021-05-25_2021-05-25T10:24:32-04:00,2021-05-25,0.590336544,0.75334380088393,0.052385472185077164,0.10258936132601439,8,3
2021-05-25_2021-05-25T10:24:34-04:00,2021-05-25,0.4470002491011609,0.6455828002842822,0.0886804174843768,0.091763944347522,67,3
2021-05-25_2021-05-25T10:24:45-04:00,2021-05-25,0.4086439917166765,0.5390236665600495,0.08758136437927261,0.060789716104077816,2856,1
2021-05-26_2021-05-26T09:05:48-04:00,2021-05-26,0.459636739835206,0.7516048907022888,0.07672596983094232,0.04777085601586557,89,3
2021-05-26_2021-05-26T09:06:18-04:00,2021-05-26,0.4920557614545455,0.610181818181812,0.07590940138703184,0.20133236363635892,11,3
2021-05-26_2021-05-26T09:06:23-04:00,2021-05-26,0.5065382784410696,0.5956909459708618,0.08115221271622033,0.05151889222212334,187,3
2021-05-26_2021-05-26T09:06:50-04:00,2021-05-26,0.44940149434920634,0.7076190476190564,0.08093102425362045,0.12863904761904682,21,3
2021-05-26_2021-05-26T09:06:55-04:00,2021-05-26,0.5010018161465202,0.706698063840927,0.09240037951097338,0.09032814150199177,39,3
2021-05-26_2021-05-26T09:07:05-04:00,2021-05-26,0.5975111168,0.4927710843373559,0.030342461082481433,0.12509798229060803,5,3
2021-05-26_2021-05-26T09:07:10-04:00,2021-05-26,0.714159872,0.5,0.0865510046648238,0.5,2,0
2021-05-26_2021-05-26T09:07:12-04:00,2021-05-26,0.32404626285714283,0.7142857142857143,0.05474894627040383,0.15476190476190477,7,3
2021-05-26_2021-05-26T09:07:15-04:00,2021-05-26,0.4950002669308996,0.538815254237288,0.0862046144482102,0.06089084821157212,59,3
2021-05-26_2021-05-26T09:32:44-04:00,2021-05-26,0.46579610484912337,0.687629360943617,0.07815152718072843,0.019357067810739384,3329,4
2021-05-26_2021-05-26T09:33:27-04:00,2021-05-26,0.5274921592024869,0.5788231361528523,0.07803818699736774,0.040576312912077715,5000,4
2021-05-26_2021-05-26T09:35:15-04:00,2021-05-26,0.5277656481259843,0.3889167263182976,0.07307025258799879,0.09443526938896288,127,3
2021-05-26_2021-05-26T09:35:32-04:00,2021-05-26,0.5514016886153846,0.10965277468311523,0.08233737838292791,0.046985826170363516,39,3
2021-05-26_2021-05-26T09:36:10-04:00,2021-05-26,0.4720607176915423,0.6980727509991075,0.07260072272335392,0.03202165523697316,268,3
2021-05-26_2021-05-26T09:36:19-04:00,2021-05-26,0.5709724714666666,0.4187731239092545,0.08940687748117548,0.04596669010119973,60,3
2021-05-26_2021-05-26T09:37:42-04:00,2021-05-26,0.45333680383999997,0.5711811440678023,0.08002132489950399,0.10398734456840125,160,3
2021-05-26_2021-05-26T09:41:31-04:00,2021-05-26,0.5406541044363636,0.6935210871602739,0.07537034511595937,0.049663042155883165,110,3
2021-05-26_2021-05-26T09:44:47-04:00,2021-05-26,0.5543568896,0.6247648136835755,0.08519840152734376,0.10252374380652658,25,3
2021-05-26_2021-05-26T10:05:07-04:00,2021-05-26,0.40792456388342185,0.6172843819247468,0.08633634315854444,0.03811827756524419,565,1
