detection_time,symbol,detection_mode,spectral_power,roc_value,volatility,volume_spike,price_range,venues,hybrid_primary_venue,hybrid_primary_samples,hybrid_primary_band_ratio,hybrid_primary_band_power,hybrid_primary_total_power,hybrid_confirm_venue,hybrid_confirm_samples,hybrid_confirm_band_ratio,hybrid_confirm_band_power,hybrid_confirm_total_power,hybrid_confirm_sample_ratio,hybrid_eligible
2024-05-13T14:25:52.497Z,GME,hybrid,0.00462988072825439,0.008588957055214758,0.0016376077347389445,1,1.1899999999999977,EDGX|CBOE|OTC,OTC,622,0.5553788241973362,0.00462988072825439,0.008336437268644059,EDGX,4333,0.34214610064542156,0.0019840306181907073,0.005798781907635505,6.966237942122186,1
2024-05-13T14:26:02.519Z,GME,hybrid,0.006972961529995347,0.007900334244910517,0.0012397073318199065,1,0.9199999999999946,EDGX|CBOE|OTC,OTC,453,0.5525187809555779,0.006972961529995347,0.012620315852314832,EDGX,3773,0.28535231281593865,0.0008875013969156889,0.0031101952115178953,8.328918322295806,1
2024-05-13T14:26:12.541Z,GME,hybrid,0.0047832267417744325,0.007255139056831983,0.0013119714983042792,1,1.0499999999999972,EDGX|CBOE|OTC,OTC,341,0.598138864976379,0.0047832267417744325,0.00799684993210285,EDGX,3402,0.29143122076369615,0.0008001525201521177,0.002745596432857524,9.976539589442815,1
2024-05-13T14:26:22.563Z,GME,hybrid,0.0020928036236879683,0.021359807460890518,0.0013555812750751764,1,1.019999999999996,EDGX|CBOE|OTC,OTC,535,0.6678241162778317,0.0020928036236879683,0.0031337646734777534,EDGX,3781,0.30170687911230637,0.0010338334274600583,0.003426615364229821,7.067289719626168,1
2024-05-13T14:26:42.623Z,GME,hybrid,0.003393229150666516,0.010318664643399192,0.0015589436614297262,1,1.1372,EDGX|CBOE|OTC,OTC,536,0.39748675917752235,0.003393229150666516,0.008536709896168036,EDGX,3693,0.32526698707870144,0.0018998577846283033,0.005840917953867279,6.889925373134329,1
2024-05-13T14:26:52.633Z,GME,hybrid,0.0012887849215835277,0.01595092024539887,0.0015931711747226057,1,1.1300000000000026,EDGX|CBOE|OTC,OTC,346,0.5501771716808964,0.0012887849215835277,0.0023424907246624633,EDGX,3183,0.33915917528657896,0.0012607316345314013,0.0037172269730462765,9.199421965317919,1
2024-05-13T14:26:57.633Z,GME,hybrid,0.0017140735643096246,0.018079800498753067,0.0017051388632823403,1,1.6700000000000017,EDGX|CBOE|OTC,OTC,477,0.6102636915887928,0.0017140735643096246,0.0028087424959645146,EDGX,3316,0.39106772463948947,0.0012628553348268934,0.0032292497060223313,6.951781970649895,1
2024-05-13T14:28:02.821Z,GME,hybrid,0.0013838741954903101,0.020702634880803015,0.0016516035372904142,1,1.6499999999999986,EDGX|CBOE|OTC,OTC,281,0.5843695390844226,0.0013838741954903101,0.0023681490956194155,EDGX,2178,0.3164918934936568,0.002814154542187081,0.008891711288786873,7.750889679715303,1
2024-05-13T14:28:07.833Z,GME,hybrid,0.004993450596298314,0.010445468509984745,0.001639081241985459,1,1.6499999999999986,EDGX|CBOE|OTC,OTC,308,0.5270726695941731,0.004993450596298314,0.009473931934552952,EDGX,2369,0.3273848402481813,0.00283099773125813,0.008647308559284632,7.691558441558442,1
2024-05-13T14:28:52.908Z,GME,hybrid,0.000792276819348069,0.007926829268292622,0.0013124156112335782,1,1.6499999999999986,EDGX|CBOE|OTC,OTC,368,0.5506007108955129,0.000792276819348069,0.001438931704355207,EDGX,2296,0.3818853992013438,0.0011640648921226885,0.003048204761316238,6.239130434782608,1
2024-05-13T14:28:57.913Z,GME,hybrid,0.0015036522567065717,0.009732360097323608,0.0015460682140009355,1,1.7059999999999995,EDGX|CBOE|OTC,OTC,387,0.6414812905954027,0.0015036522567065717,0.002344031351734248,EDGX,2285,0.3867559423671564,0.0019860741160041746,0.005135212930015561,5.904392764857882,1
2024-05-13T14:29:07.969Z,GME,hybrid,0.006701547842687707,0.007055214723926502,0.0014043446898971107,1,1.4259999999999984,EDGX|CBOE|OTC,OTC,328,0.5864129528163164,0.006701547842687707,0.011428035159357829,EDGX,2470,0.3903017939251154,0.0018372423394566579,0.004707235190953689,7.530487804878049,1
2024-05-13T14:29:12.972Z,GME,hybrid,0.00551088001278594,0.010169491525423895,0.001559379752901507,1,1.4259999999999984,EDGX|CBOE|OTC,OTC,346,0.6671304813866974,0.00551088001278594,0.008260572956179464,EDGX,2575,0.39858218446747384,0.0021448323216289537,0.00538115451520885,7.442196531791907,1
2024-05-13T14:29:18.007Z,GME,hybrid,0.004279474326393361,0.0077833125778330155,0.0015589500408890724,1,1.4259999999999984,EDGX|CBOE|OTC,OTC,361,0.5700713282952309,0.004279474326393361,0.007506910300489783,EDGX,2612,0.37828969760850206,0.002247582114406331,0.005941430941987716,7.2354570637119116,1
2024-05-13T14:29:33.009Z,GME,hybrid,0.011386146452735365,0.014538064717836592,0.0014730128807435286,1,1.0699999999999967,EDGX|CBOE|OTC,OTC,275,0.9081794790295444,0.011386146452735365,0.012537330688095141,EDGX,2469,0.3267527019941445,0.001957679698864511,0.005991319082954647,8.978181818181818,1
