start,end,max,count,date
2021-07-08 10:10:39-04:00,2021-07-08 10:10:40-04:00,186.9,5,2021-07-08
2021-07-08 10:10:42-04:00,2021-07-08 10:11:22-04:00,187.75,57,2021-07-08
2021-07-08 10:11:24-04:00,2021-07-08 10:11:31-04:00,187.23,19,2021-07-08
2021-07-08 10:11:35-04:00,2021-07-08 10:11:39-04:00,186.9899,6,2021-07-08
2021-07-08 10:11:41-04:00,2021-07-08 10:12:09-04:00,187.2,78,2021-07-08
2021-07-08 10:12:12-04:00,2021-07-08 10:12:12-04:00,186.9963,4,2021-07-08
2021-07-08 10:12:15-04:00,2021-07-08 10:12:21-04:00,186.99,21,2021-07-08
2021-07-08 10:12:23-04:00,2021-07-08 10:12:24-04:00,187.0,3,2021-07-08
2021-07-08 10:12:26-04:00,2021-07-08 10:12:26-04:00,186.8566,1,2021-07-08
2021-07-08 10:12:28-04:00,2021-07-08 10:12:30-04:00,186.99,6,2021-07-08
2021-07-08 10:12:33-04:00,2021-07-08 10:12:40-04:00,187.0,13,2021-07-08
2021-07-08 10:12:43-04:00,2021-07-08 10:12:45-04:00,186.9999,4,2021-07-08
2021-07-08 10:12:49-04:00,2021-07-08 10:12:50-04:00,186.9736,3,2021-07-08
2021-07-08 10:12:53-04:00,2021-07-08 10:12:54-04:00,187.0,3,2021-07-08
2021-07-08 10:12:56-04:00,2021-07-08 10:12:56-04:00,186.99,6,2021-07-08
2021-07-08 10:12:58-04:00,2021-07-08 10:13:01-04:00,186.99,15,2021-07-08
2021-07-08 10:13:03-04:00,2021-07-08 10:13:13-04:00,187.3,24,2021-07-08
2021-07-08 10:13:15-04:00,2021-07-08 10:13:20-04:00,187.0,11,2021-07-08
2021-07-08 10:13:23-04:00,2021-07-08 10:13:24-04:00,186.98,4,2021-07-08
2021-07-08 10:13:26-04:00,2021-07-08 10:21:08-04:00,189.99,1159,2021-07-08
2021-07-08 10:21:10-04:00,2021-07-08 10:21:15-04:00,187.11,21,2021-07-08
2021-07-08 10:21:17-04:00,2021-07-08 10:21:21-04:00,187.11,19,2021-07-08
2021-07-08 10:21:23-04:00,2021-07-08 10:21:23-04:00,187.0509,2,2021-07-08
2021-07-08 10:21:25-04:00,2021-07-08 10:21:25-04:00,187.0,3,2021-07-08
2021-07-08 10:21:27-04:00,2021-07-08 10:21:35-04:00,187.11,21,2021-07-08
2021-07-08 10:21:37-04:00,2021-07-08 10:21:38-04:00,186.9106,8,2021-07-08
2021-07-08 10:28:52-04:00,2021-07-08 10:28:53-04:00,187.0,3,2021-07-08
2021-07-08 10:28:56-04:00,2021-07-08 10:28:56-04:00,186.97,2,2021-07-08
2021-07-08 10:28:58-04:00,2021-07-08 10:29:04-04:00,187.6462,22,2021-07-08
2021-07-08 10:29:07-04:00,2021-07-08 10:29:58-04:00,187.6,95,2021-07-08
2021-07-09 08:41:37-04:00,2021-07-09 08:58:00-04:00,193.0,39,2021-07-09
2021-07-09 08:58:43-04:00,2021-07-09 08:58:49-04:00,192.9,2,2021-07-09
2021-07-09 08:59:38-04:00,2021-07-09 08:59:53-04:00,192.9,2,2021-07-09
2021-07-09 09:00:36-04:00,2021-07-09 09:00:36-04:00,192.9,1,2021-07-09
2021-07-09 09:01:14-04:00,2021-07-09 09:01:23-04:00,192.9,3,2021-07-09
2021-07-09 09:01:53-04:00,2021-07-09 09:01:53-04:00,192.5,1,2021-07-09
2021-07-09 09:01:59-04:00,2021-07-09 09:01:59-04:00,192.9,1,2021-07-09
2021-07-09 09:02:34-04:00,2021-07-09 09:02:34-04:00,192.89,1,2021-07-09
2021-07-09 09:02:40-04:00,2021-07-09 09:02:50-04:00,192.89,4,2021-07-09
2021-07-09 09:03:13-04:00,2021-07-09 09:03:26-04:00,192.5,5,2021-07-09
2021-07-09 09:05:25-04:00,2021-07-09 09:05:25-04:00,192.5,1,2021-07-09
2021-07-09 09:06:07-04:00,2021-07-09 09:06:27-04:00,192.5,6,2021-07-09
2021-07-09 09:06:54-04:00,2021-07-09 09:06:54-04:00,192.5,1,2021-07-09
2021-07-09 09:07:45-04:00,2021-07-09 09:07:45-04:00,192.9,1,2021-07-09
2021-07-09 09:09:25-04:00,2021-07-09 09:09:42-04:00,192.5,3,2021-07-09
2021-07-09 09:10:43-04:00,2021-07-09 09:10:47-04:00,192.5,4,2021-07-09
2021-07-09 09:10:57-04:00,2021-07-09 09:10:57-04:00,192.5,1,2021-07-09
2021-07-09 09:13:03-04:00,2021-07-09 09:13:03-04:00,192.5,1,2021-07-09
2021-07-09 09:13:05-04:00,2021-07-09 09:13:18-04:00,192.5,5,2021-07-09
2021-07-09 09:13:23-04:00,2021-07-09 09:13:23-04:00,192.49,1,2021-07-09
2021-07-09 09:13:30-04:00,2021-07-09 09:13:43-04:00,192.5,2,2021-07-09
2021-07-09 09:13:58-04:00,2021-07-09 09:14:04-04:00,192.49,2,2021-07-09
2021-07-09 09:14:11-04:00,2021-07-09 09:14:23-04:00,192.5,2,2021-07-09
2021-07-09 09:14:42-04:00,2021-07-09 09:14:47-04:00,192.5,2,2021-07-09
2021-07-09 09:15:29-04:00,2021-07-09 09:15:29-04:00,192.5,1,2021-07-09
2021-07-09 09:16:17-04:00,2021-07-09 09:16:17-04:00,192.5,1,2021-07-09
2021-07-09 09:16:20-04:00,2021-07-09 09:16:20-04:00,192.5,1,2021-07-09
2021-07-09 09:16:37-04:00,2021-07-09 09:16:37-04:00,192.5,2,2021-07-09
2021-07-09 09:29:52-04:00,2021-07-09 09:29:52-04:00,192.6696,1,2021-07-09
2021-07-12 10:26:23-04:00,2021-07-12 10:26:28-04:00,193.7,12,2021-07-12
2021-07-12 10:26:30-04:00,2021-07-12 10:29:59-04:00,197.49,1105,2021-07-12
2021-07-13 08:00:00-04:00,2021-07-13 09:00:12-04:00,191.5,127,2021-07-13
2021-07-13 09:00:25-04:00,2021-07-13 09:00:25-04:00,187.565,1,2021-07-13
2021-07-13 09:00:35-04:00,2021-07-13 09:00:46-04:00,188.07,9,2021-07-13
2021-07-13 09:01:17-04:00,2021-07-13 09:01:17-04:00,188.07,1,2021-07-13
2021-07-13 09:01:26-04:00,2021-07-13 09:01:46-04:00,187.54,2,2021-07-13
2021-07-13 09:01:53-04:00,2021-07-13 09:02:06-04:00,188.07,3,2021-07-13
2021-07-13 09:02:38-04:00,2021-07-13 09:02:39-04:00,187.98,2,2021-07-13
2021-07-13 09:02:47-04:00,2021-07-13 09:03:07-04:00,187.85,2,2021-07-13
2021-07-13 09:03:46-04:00,2021-07-13 09:03:46-04:00,187.74,1,2021-07-13
2021-07-13 09:11:29-04:00,2021-07-13 09:11:29-04:00,187.675,1,2021-07-13
2021-07-13 09:11:38-04:00,2021-07-13 09:11:38-04:00,188.5,2,2021-07-13
2021-07-13 09:11:44-04:00,2021-07-13 09:12:46-04:00,188.1,8,2021-07-13
2021-07-13 09:12:50-04:00,2021-07-13 09:12:50-04:00,188.0,1,2021-07-13
2021-07-13 09:13:21-04:00,2021-07-13 09:13:21-04:00,188.0,1,2021-07-13
2021-07-13 09:13:41-04:00,2021-07-13 09:13:47-04:00,188.0,3,2021-07-13
2021-07-13 09:14:03-04:00,2021-07-13 09:14:03-04:00,188.0,1,2021-07-13
2021-07-13 09:14:37-04:00,2021-07-13 09:14:47-04:00,187.6,3,2021-07-13
2021-07-13 09:15:24-04:00,2021-07-13 09:15:24-04:00,187.7,2,2021-07-13
2021-07-13 09:15:53-04:00,2021-07-13 09:15:53-04:00,187.5,1,2021-07-13
2021-07-13 09:16:13-04:00,2021-07-13 09:16:15-04:00,187.69,3,2021-07-13
2021-07-13 09:17:05-04:00,2021-07-13 09:17:15-04:00,187.5,3,2021-07-13
2021-07-13 09:17:39-04:00,2021-07-13 09:17:50-04:00,187.5,2,2021-07-13
2021-07-13 09:18:31-04:00,2021-07-13 09:18:36-04:00,187.5,2,2021-07-13
2021-07-13 09:19:16-04:00,2021-07-13 09:19:16-04:00,187.8,1,2021-07-13
2021-07-13 09:19:44-04:00,2021-07-13 09:19:44-04:00,187.7,1,2021-07-13
2021-07-13 09:20:10-04:00,2021-07-13 09:20:37-04:00,187.7,6,2021-07-13
2021-07-13 09:21:20-04:00,2021-07-13 09:21:20-04:00,187.7,1,2021-07-13
2021-07-13 09:21:29-04:00,2021-07-13 09:21:29-04:00,187.7,1,2021-07-13
2021-07-13 09:21:53-04:00,2021-07-13 09:21:53-04:00,187.7,2,2021-07-13
2021-07-13 09:22:12-04:00,2021-07-13 09:22:18-04:00,187.7,3,2021-07-13
2021-07-13 09:23:04-04:00,2021-07-13 09:23:04-04:00,187.8,1,2021-07-13
2021-07-13 09:23:31-04:00,2021-07-13 09:23:31-04:00,187.8,1,2021-07-13
2021-07-13 09:23:46-04:00,2021-07-13 09:23:46-04:00,187.8,1,2021-07-13
2021-07-13 09:24:45-04:00,2021-07-13 09:24:45-04:00,187.8,1,2021-07-13
2021-07-13 09:25:29-04:00,2021-07-13 09:25:29-04:00,187.5,1,2021-07-13
2021-07-13 09:26:36-04:00,2021-07-13 09:26:36-04:00,187.5,1,2021-07-13
2021-07-13 09:27:17-04:00,2021-07-13 09:27:17-04:00,187.5,2,2021-07-13
2021-07-13 09:27:35-04:00,2021-07-13 09:27:35-04:00,187.5,1,2021-07-13
2021-07-13 09:27:58-04:00,2021-07-13 09:27:58-04:00,187.5,1,2021-07-13
2021-07-13 09:30:00-04:00,2021-07-13 09:30:11-04:00,188.8,159,2021-07-13
2021-07-13 09:30:42-04:00,2021-07-13 09:30:48-04:00,187.7,31,2021-07-13
2021-07-13 09:30:50-04:00,2021-07-13 09:30:52-04:00,187.6932,12,2021-07-13
2021-07-13 09:30:55-04:00,2021-07-13 09:30:56-04:00,187.6432,7,2021-07-13
2021-07-13 09:30:58-04:00,2021-07-13 09:31:22-04:00,188.6358,133,2021-07-13
2021-07-13 09:31:24-04:00,2021-07-13 09:31:32-04:00,187.8,30,2021-07-13
2021-07-13 09:46:36-04:00,2021-07-13 09:47:01-04:00,187.99,67,2021-07-13
2021-07-13 09:47:03-04:00,2021-07-13 09:47:06-04:00,187.7179,7,2021-07-13
2021-07-13 09:47:08-04:00,2021-07-13 09:47:25-04:00,187.77,57,2021-07-13
2021-07-14 09:35:33-04:00,2021-07-14 09:35:34-04:00,182.36,13,2021-07-14
2021-07-14 09:35:39-04:00,2021-07-14 09:35:39-04:00,182.28,4,2021-07-14
2021-07-14 09:35:41-04:00,2021-07-14 09:35:47-04:00,182.45,26,2021-07-14
2021-07-14 09:35:51-04:00,2021-07-14 09:35:51-04:00,182.32,2,2021-07-14
2021-07-14 09:35:55-04:00,2021-07-14 09:35:55-04:00,182.3,4,2021-07-14
2021-07-14 09:35:57-04:00,2021-07-14 09:35:57-04:00,182.29,11,2021-07-14
2021-07-15 09:50:59-04:00,2021-07-15 09:51:04-04:00,169.6899,81,2021-07-15
2021-07-15 09:51:09-04:00,2021-07-15 09:51:09-04:00,169.4553,7,2021-07-15
2021-07-15 09:51:19-04:00,2021-07-15 09:51:35-04:00,169.64,158,2021-07-15
2021-07-15 09:57:51-04:00,2021-07-15 09:58:03-04:00,169.69,113,2021-07-15
2021-07-15 09:59:55-04:00,2021-07-15 10:00:07-04:00,169.64,68,2021-07-15
2021-07-15 10:00:10-04:00,2021-07-15 10:00:10-04:00,169.24,2,2021-07-15
2021-07-15 10:00:12-04:00,2021-07-15 10:00:12-04:00,169.24,6,2021-07-15
2021-07-15 10:00:14-04:00,2021-07-15 10:00:15-04:00,169.24,10,2021-07-15
2021-07-15 10:00:19-04:00,2021-07-15 10:00:19-04:00,169.23,5,2021-07-15
2021-07-15 10:00:24-04:00,2021-07-15 10:00:26-04:00,169.23,16,2021-07-15
2021-07-15 10:00:28-04:00,2021-07-15 10:00:28-04:00,169.24,7,2021-07-15
2021-07-15 10:00:34-04:00,2021-07-15 10:04:06-04:00,171.99,1422,2021-07-15
2021-07-15 10:04:08-04:00,2021-07-15 10:05:00-04:00,169.86,232,2021-07-15
2021-07-15 10:05:02-04:00,2021-07-15 10:05:03-04:00,169.46,16,2021-07-15
2021-07-15 10:05:09-04:00,2021-07-15 10:05:09-04:00,169.44,4,2021-07-15
2021-07-15 10:05:11-04:00,2021-07-15 10:05:20-04:00,169.69,20,2021-07-15
2021-07-15 10:05:22-04:00,2021-07-15 10:06:24-04:00,170.0,267,2021-07-15
2021-07-15 10:06:26-04:00,2021-07-15 10:07:23-04:00,169.79,246,2021-07-15
2021-07-15 10:07:25-04:00,2021-07-15 10:08:02-04:00,169.59,112,2021-07-15
2021-07-15 10:08:04-04:00,2021-07-15 10:08:14-04:00,169.48,28,2021-07-15
2021-07-15 10:08:17-04:00,2021-07-15 10:08:25-04:00,169.42,35,2021-07-15
2021-07-15 10:08:27-04:00,2021-07-15 10:08:46-04:00,169.48,53,2021-07-15
2021-07-15 10:08:48-04:00,2021-07-15 10:09:04-04:00,169.48,61,2021-07-15
2021-07-16 08:00:00-04:00,2021-07-16 08:04:26-04:00,174.95,159,2021-07-16
2021-07-16 08:05:21-04:00,2021-07-16 08:05:21-04:00,173.5,1,2021-07-16
2021-07-16 08:06:22-04:00,2021-07-16 08:10:40-04:00,174.47,16,2021-07-16
2021-07-16 08:11:06-04:00,2021-07-16 08:14:52-04:00,174.3,12,2021-07-16
2021-07-16 08:17:52-04:00,2021-07-16 08:21:50-04:00,173.48,6,2021-07-16
2021-07-16 08:22:39-04:00,2021-07-16 08:25:07-04:00,173.4,4,2021-07-16
2021-07-16 08:26:12-04:00,2021-07-16 08:26:12-04:00,173.0,2,2021-07-16
2021-07-16 08:28:19-04:00,2021-07-16 08:30:33-04:00,173.3499,7,2021-07-16
2021-07-16 08:34:13-04:00,2021-07-16 08:44:18-04:00,174.0,27,2021-07-16
2021-07-16 08:45:08-04:00,2021-07-16 08:45:08-04:00,173.03,1,2021-07-16
2021-07-16 08:45:42-04:00,2021-07-16 08:45:55-04:00,173.4,3,2021-07-16
2021-07-16 08:46:02-04:00,2021-07-16 08:46:20-04:00,173.4,2,2021-07-16
2021-07-16 08:46:23-04:00,2021-07-16 08:46:23-04:00,172.9,1,2021-07-16
2021-07-16 08:46:34-04:00,2021-07-16 08:46:34-04:00,173.0,1,2021-07-16
2021-07-16 08:46:48-04:00,2021-07-16 08:46:48-04:00,173.25,1,2021-07-16
2021-07-16 08:47:08-04:00,2021-07-16 08:47:38-04:00,174.0,8,2021-07-16
2021-07-16 08:47:44-04:00,2021-07-16 08:48:04-04:00,173.49,5,2021-07-16
2021-07-16 08:48:15-04:00,2021-07-16 08:48:15-04:00,173.03,1,2021-07-16
2021-07-16 08:48:39-04:00,2021-07-16 08:48:49-04:00,173.5,3,2021-07-16
2021-07-16 08:49:16-04:00,2021-07-16 08:49:16-04:00,173.35,1,2021-07-16
2021-07-16 08:49:49-04:00,2021-07-16 08:50:03-04:00,173.35,4,2021-07-16
2021-07-16 08:50:13-04:00,2021-07-16 08:50:52-04:00,174.0,14,2021-07-16
2021-07-16 08:50:55-04:00,2021-07-16 08:51:06-04:00,173.33,7,2021-07-16
2021-07-16 08:51:09-04:00,2021-07-16 08:51:13-04:00,174.0,3,2021-07-16
2021-07-16 08:51:34-04:00,2021-07-16 09:29:50-04:00,174.48,1016,2021-07-16
2021-07-16 09:30:01-04:00,2021-07-16 09:30:01-04:00,173.0,13,2021-07-16
2021-07-16 09:30:05-04:00,2021-07-16 09:30:05-04:00,172.95,23,2021-07-16
2021-07-16 09:30:07-04:00,2021-07-16 09:30:07-04:00,172.95,9,2021-07-16
2021-07-16 09:30:10-04:00,2021-07-16 09:30:17-04:00,173.47,57,2021-07-16
2021-07-16 09:30:19-04:00,2021-07-16 09:30:24-04:00,173.21,43,2021-07-16
2021-07-16 09:30:26-04:00,2021-07-16 09:30:26-04:00,173.11,6,2021-07-16
2021-07-16 09:30:28-04:00,2021-07-16 09:30:32-04:00,173.11,24,2021-07-16
2021-07-16 09:30:34-04:00,2021-07-16 09:30:47-04:00,173.11,80,2021-07-16
2021-07-19 08:00:00-04:00,2021-07-19 08:00:04-04:00,168.0,127,2021-07-19
2021-07-19 08:24:15-04:00,2021-07-19 08:24:15-04:00,169.04,1,2021-07-19
2021-07-19 10:28:53-04:00,2021-07-19 10:28:53-04:00,166.8,3,2021-07-19
2021-07-19 10:28:56-04:00,2021-07-19 10:28:58-04:00,166.89,6,2021-07-19
2021-07-19 10:29:00-04:00,2021-07-19 10:29:00-04:00,166.7095,2,2021-07-19
2021-07-20 08:00:01-04:00,2021-07-20 08:00:03-04:00,179.0,80,2021-07-20
2021-07-21 10:05:29-04:00,2021-07-21 10:05:30-04:00,195.2,30,2021-07-21
2021-07-21 10:05:33-04:00,2021-07-21 10:06:28-04:00,195.55,221,2021-07-21
2021-07-21 10:06:30-04:00,2021-07-21 10:06:35-04:00,195.196,18,2021-07-21
2021-07-21 10:06:38-04:00,2021-07-21 10:06:41-04:00,195.11,12,2021-07-21
2021-07-21 10:06:45-04:00,2021-07-21 10:06:47-04:00,195.11,10,2021-07-21
2021-07-21 10:07:04-04:00,2021-07-21 10:07:04-04:00,194.9552,6,2021-07-21
2021-07-21 10:07:07-04:00,2021-07-21 10:07:14-04:00,194.9899,21,2021-07-21
2021-07-21 10:07:16-04:00,2021-07-21 10:07:18-04:00,195.0999,10,2021-07-21
2021-07-21 10:07:20-04:00,2021-07-21 10:07:22-04:00,195.1,12,2021-07-21
2021-07-21 10:07:24-04:00,2021-07-21 10:07:24-04:00,195.0,2,2021-07-21
2021-07-21 10:07:26-04:00,2021-07-21 10:07:29-04:00,195.11,17,2021-07-21
2021-07-21 10:07:32-04:00,2021-07-21 10:07:49-04:00,195.25,43,2021-07-21
2021-07-21 10:07:51-04:00,2021-07-21 10:07:57-04:00,195.22,23,2021-07-21
2021-07-21 10:08:00-04:00,2021-07-21 10:08:00-04:00,195.0,4,2021-07-21
2021-07-21 10:22:34-04:00,2021-07-21 10:22:34-04:00,194.9599,2,2021-07-21
2021-07-21 10:22:38-04:00,2021-07-21 10:22:38-04:00,194.9542,2,2021-07-21
2021-07-21 10:22:44-04:00,2021-07-21 10:22:44-04:00,194.9799,3,2021-07-21
2021-07-21 10:22:49-04:00,2021-07-21 10:22:49-04:00,194.98,1,2021-07-21
2021-07-21 10:23:00-04:00,2021-07-21 10:23:00-04:00,194.98,4,2021-07-21
2021-07-21 10:23:09-04:00,2021-07-21 10:23:26-04:00,195.54,58,2021-07-21
2021-07-21 10:23:28-04:00,2021-07-21 10:23:28-04:00,195.0,2,2021-07-21
2021-07-21 10:23:30-04:00,2021-07-21 10:23:38-04:00,195.2825,19,2021-07-21
2021-07-21 10:23:41-04:00,2021-07-21 10:23:41-04:00,195.0,2,2021-07-21
2021-07-21 10:23:43-04:00,2021-07-21 10:23:45-04:00,194.9658,10,2021-07-21
2021-07-21 10:23:48-04:00,2021-07-21 10:23:50-04:00,195.0,12,2021-07-21
2021-07-21 10:23:54-04:00,2021-07-21 10:23:54-04:00,194.9643,1,2021-07-21
2021-07-21 10:23:57-04:00,2021-07-21 10:23:57-04:00,195.0,3,2021-07-21
2021-07-21 10:24:01-04:00,2021-07-21 10:24:02-04:00,195.13,4,2021-07-21
2021-07-21 10:24:04-04:00,2021-07-21 10:24:09-04:00,195.1551,16,2021-07-21
2021-07-21 10:24:13-04:00,2021-07-21 10:24:13-04:00,195.19,5,2021-07-21
2021-07-21 10:24:17-04:00,2021-07-21 10:24:20-04:00,195.34,15,2021-07-21
2021-07-22 09:37:07-04:00,2021-07-22 09:37:07-04:00,186.85,4,2021-07-22
2021-07-22 09:37:10-04:00,2021-07-22 09:37:13-04:00,186.8143,11,2021-07-22
2021-07-22 09:37:15-04:00,2021-07-22 09:37:15-04:00,186.8143,2,2021-07-22
2021-07-22 09:37:18-04:00,2021-07-22 09:38:28-04:00,187.46,249,2021-07-22
2021-07-22 09:38:42-04:00,2021-07-22 09:38:42-04:00,186.9371,3,2021-07-22
2021-07-22 09:38:53-04:00,2021-07-22 09:38:55-04:00,187.09,14,2021-07-22
2021-07-22 09:38:57-04:00,2021-07-22 09:38:57-04:00,187.09,2,2021-07-22
2021-07-22 09:39:00-04:00,2021-07-22 09:39:03-04:00,187.07,10,2021-07-22
2021-07-22 09:39:07-04:00,2021-07-22 09:39:11-04:00,186.96,16,2021-07-22
2021-07-22 09:39:13-04:00,2021-07-22 09:39:13-04:00,186.71,4,2021-07-22
2021-07-22 09:39:19-04:00,2021-07-22 09:39:19-04:00,186.7,5,2021-07-22
2021-07-22 09:39:21-04:00,2021-07-22 09:39:21-04:00,186.7,3,2021-07-22
2021-07-22 09:39:30-04:00,2021-07-22 09:39:35-04:00,186.71,14,2021-07-22
2021-07-22 09:39:38-04:00,2021-07-22 09:39:38-04:00,186.71,3,2021-07-22
2021-07-22 09:39:41-04:00,2021-07-22 09:40:33-04:00,187.69,118,2021-07-22
2021-07-22 09:40:35-04:00,2021-07-22 09:40:35-04:00,186.7001,3,2021-07-22
2021-07-22 09:40:37-04:00,2021-07-22 09:40:37-04:00,186.8079,2,2021-07-22
2021-07-22 09:40:39-04:00,2021-07-22 09:40:42-04:00,186.8166,13,2021-07-22
2021-07-22 09:40:44-04:00,2021-07-22 09:40:45-04:00,186.8079,8,2021-07-22
2021-07-22 09:40:50-04:00,2021-07-22 09:40:52-04:00,186.8144,10,2021-07-22
2021-07-22 09:41:52-04:00,2021-07-22 09:41:53-04:00,186.965,3,2021-07-22
2021-07-22 09:42:47-04:00,2021-07-22 09:42:47-04:00,186.87,2,2021-07-22
2021-07-23 08:00:01-04:00,2021-07-23 09:31:49-04:00,182.0,803,2021-07-23
2021-07-23 09:31:56-04:00,2021-07-23 09:31:56-04:00,179.0,4,2021-07-23
2021-07-23 09:32:03-04:00,2021-07-23 09:32:04-04:00,179.0,5,2021-07-23
2021-07-23 09:32:08-04:00,2021-07-23 09:32:08-04:00,178.9999,1,2021-07-23
2021-07-23 09:32:15-04:00,2021-07-23 09:32:15-04:00,178.69,4,2021-07-23
2021-07-23 09:32:19-04:00,2021-07-23 09:32:19-04:00,178.6799,3,2021-07-23
2021-07-23 09:32:21-04:00,2021-07-23 09:32:23-04:00,178.69,14,2021-07-23
2021-07-23 09:32:28-04:00,2021-07-23 09:32:28-04:00,178.96,2,2021-07-23
2021-07-23 09:32:36-04:00,2021-07-23 09:32:36-04:00,179.0,4,2021-07-23
2021-07-23 09:32:47-04:00,2021-07-23 09:32:51-04:00,178.9999,12,2021-07-23
2021-07-23 09:32:53-04:00,2021-07-23 09:32:53-04:00,178.69,3,2021-07-23
2021-07-23 09:33:00-04:00,2021-07-23 09:33:01-04:00,179.0,8,2021-07-23
2021-07-23 09:33:03-04:00,2021-07-23 09:33:14-04:00,179.0,34,2021-07-23
2021-07-23 09:33:17-04:00,2021-07-23 09:33:17-04:00,178.99,4,2021-07-23
2021-07-23 09:33:21-04:00,2021-07-23 09:33:21-04:00,179.0,4,2021-07-23
2021-07-23 09:33:25-04:00,2021-07-23 09:33:26-04:00,178.99,7,2021-07-23
2021-07-23 09:33:31-04:00,2021-07-23 09:33:31-04:00,179.0,1,2021-07-23
2021-07-23 09:34:24-04:00,2021-07-23 09:34:24-04:00,178.69,4,2021-07-23
2021-07-23 09:34:26-04:00,2021-07-23 09:34:26-04:00,178.99,2,2021-07-23
2021-07-23 09:34:32-04:00,2021-07-23 09:34:38-04:00,178.99,20,2021-07-23
2021-07-23 09:34:46-04:00,2021-07-23 09:34:46-04:00,178.99,5,2021-07-23
2021-07-23 09:34:48-04:00,2021-07-23 09:34:51-04:00,179.0,8,2021-07-23
2021-07-23 09:34:53-04:00,2021-07-23 09:34:53-04:00,178.69,2,2021-07-23
2021-07-23 09:34:56-04:00,2021-07-23 09:34:59-04:00,178.999,6,2021-07-23
2021-07-23 09:35:01-04:00,2021-07-23 09:35:03-04:00,178.69,3,2021-07-23
2021-07-23 09:35:19-04:00,2021-07-23 09:35:20-04:00,178.69,4,2021-07-23
2021-07-23 09:35:23-04:00,2021-07-23 09:35:23-04:00,178.69,4,2021-07-23
2021-07-23 09:35:28-04:00,2021-07-23 09:35:29-04:00,179.0357,4,2021-07-23
2021-07-23 09:35:31-04:00,2021-07-23 09:35:33-04:00,178.69,13,2021-07-23
2021-07-23 09:35:38-04:00,2021-07-23 09:35:38-04:00,178.6811,6,2021-07-23
2021-07-23 09:35:47-04:00,2021-07-23 09:35:47-04:00,178.69,2,2021-07-23
2021-07-23 09:43:14-04:00,2021-07-23 09:43:16-04:00,178.8254,28,2021-07-23
2021-07-23 09:43:21-04:00,2021-07-23 09:43:21-04:00,178.84,5,2021-07-23
2021-07-23 09:43:27-04:00,2021-07-23 09:43:27-04:00,178.81,4,2021-07-23
2021-07-23 09:43:30-04:00,2021-07-23 09:43:30-04:00,178.7161,1,2021-07-23
2021-07-23 09:43:33-04:00,2021-07-23 09:45:33-04:00,179.5,234,2021-07-23
2021-07-23 09:45:37-04:00,2021-07-23 09:45:38-04:00,179.44,3,2021-07-23
2021-07-23 09:45:41-04:00,2021-07-23 09:45:52-04:00,179.44,21,2021-07-23
2021-07-23 09:45:54-04:00,2021-07-23 09:46:13-04:00,179.1999,24,2021-07-23
2021-07-23 09:46:15-04:00,2021-07-23 09:46:15-04:00,178.765,1,2021-07-23
2021-07-23 09:46:17-04:00,2021-07-23 09:46:27-04:00,179.0,19,2021-07-23
2021-07-23 09:46:29-04:00,2021-07-23 09:46:32-04:00,179.0,7,2021-07-23
2021-07-23 09:46:40-04:00,2021-07-23 09:46:47-04:00,178.99,6,2021-07-23
2021-07-23 09:47:01-04:00,2021-07-23 09:47:01-04:00,178.7299,2,2021-07-23
2021-07-23 09:47:04-04:00,2021-07-23 09:47:06-04:00,178.73,3,2021-07-23
2021-07-26 10:10:55-04:00,2021-07-26 10:10:55-04:00,185.3224,4,2021-07-26
2021-07-26 10:11:02-04:00,2021-07-26 10:11:03-04:00,185.41,6,2021-07-26
2021-07-26 10:11:48-04:00,2021-07-26 10:11:48-04:00,185.2,2,2021-07-26
2021-07-26 10:11:50-04:00,2021-07-26 10:11:50-04:00,185.2,2,2021-07-26
2021-07-26 10:15:27-04:00,2021-07-26 10:15:27-04:00,185.208,1,2021-07-26
2021-07-26 10:15:29-04:00,2021-07-26 10:15:31-04:00,185.35,10,2021-07-26
2021-07-26 10:15:34-04:00,2021-07-26 10:15:34-04:00,185.235,3,2021-07-26
2021-07-26 10:15:36-04:00,2021-07-26 10:17:07-04:00,186.44,217,2021-07-26
2021-07-26 10:17:09-04:00,2021-07-26 10:17:10-04:00,185.5899,2,2021-07-26
2021-07-26 10:17:12-04:00,2021-07-26 10:18:43-04:00,186.0,211,2021-07-26
2021-07-26 10:18:47-04:00,2021-07-26 10:18:51-04:00,185.55,4,2021-07-26
2021-07-26 10:18:55-04:00,2021-07-26 10:18:59-04:00,185.3768,12,2021-07-26
2021-07-26 10:19:13-04:00,2021-07-26 10:19:14-04:00,185.57,6,2021-07-26
2021-07-26 10:19:43-04:00,2021-07-26 10:19:43-04:00,185.23,1,2021-07-26
2021-07-26 10:19:48-04:00,2021-07-26 10:19:48-04:00,185.23,3,2021-07-26
2021-07-26 10:19:51-04:00,2021-07-26 10:19:55-04:00,185.23,9,2021-07-26
2021-07-26 10:19:59-04:00,2021-07-26 10:19:59-04:00,185.2299,4,2021-07-26
2021-07-26 10:20:04-04:00,2021-07-26 10:20:30-04:00,185.6234,38,2021-07-26
2021-07-26 10:20:35-04:00,2021-07-26 10:20:38-04:00,185.49,5,2021-07-26
2021-07-26 10:20:43-04:00,2021-07-26 10:20:46-04:00,185.489,6,2021-07-26
2021-07-26 10:20:48-04:00,2021-07-26 10:20:50-04:00,185.49,4,2021-07-26
